Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_VSWR,
607901111,-9.322789958,0.3418696144,-109.2324125,2.038911504,
608135555,-9.241513795,0.3450835922,-110.3792136,2.053824849,
608370000,-8.165387024,0.3905985699,-114.3871816,2.281908937,
608604444,-7.571902717,0.418220064,-122.3019605,2.437725979,
608838888,-7.228128454,0.4351045024,-129.8327044,2.540477855,
609073333,-6.954851344,0.4490114675,-137.1139021,2.62983961,
609307777,-6.785393694,0.4578574817,-145.0352643,2.689066865,
609542222,-6.597913461,0.4678475149,-151.8111988,2.758321263,
609776666,-6.440402364,0.4764089172,-160.3768281,2.819774755,
610011111,-6.740980546,0.4602046183,-168.8480319,2.705107654,
610245555,-6.863234225,0.4537726212,-173.3522771,2.66147886,
610480000,-6.730760641,0.4607464184,178.2879022,2.708830258,
610714444,-7.42831121,0.4251913684,172.8749955,2.479418871,
610948888,-7.173491314,0.4378500809,169.1677887,2.557769791,
611183333,-7.415170846,0.4258351018,161.9105734,2.483319873,
611417777,-7.647668278,0.414587865,159.7827963,2.416396553,
611652222,-7.157459655,0.4386589727,155.0336246,2.562896533,
611886666,-7.088456811,0.4421576664,147.9893955,2.585242423,
612121111,-6.947676899,0.4493824991,141.6233627,2.632285564,
612355555,-7.074881668,0.4428492532,132.6843545,2.589692756,
612590000,-8.078224181,0.3945379566,125.4889618,2.303262396,
612824444,-8.72692999,0.366145331,127.6722501,2.155297417,
613058888,-7.916751236,0.4019411199,127.7616119,2.344152334,
613293333,-7.541954317,0.4196645492,119.6658397,2.446282658,
613527777,-7.931663698,0.401251635,116.7638927,2.340301397,
613762222,-7.335674451,0.429750388,115.4039698,2.507236056,
613996666,-6.716420806,0.4615077088,110.0181973,2.714073596,
614231111,-6.332370186,0.4823713337,103.3425786,2.863773647,
614465555,-5.876812007,0.5083459872,96.62985444,3.067901304,
614700000,-5.718798107,0.5176784597,87.7721582,3.146611405,
614934444,-5.896788128,0.5071782182,80.26459519,3.058262183,
615168888,-6.015645361,0.5002852883,74.31499163,3.002283609,
615403333,-5.977005002,0.5025158331,70.24571582,3.020228447,
615637777,-5.620312546,0.5235815961,63.52461075,3.197990639,
615872222,-5.681015532,0.5199352035,54.49230396,3.166104273,
616106666,-6.378000313,0.4798439068,47.05688239,2.844999657,
616341111,-6.849450207,0.4544933045,47.41500995,2.666316136,
616575555,-6.245930255,0.4871957457,43.98568309,2.90012365,
616810000,-5.99706633,0.5013565389,38.15258082,3.010881834,
617044444,-5.830524037,0.5110622447,30.95746765,3.090500229,
617278888,-6.091275343,0.4959481023,25.40268606,2.967845393,
617513333,-6.144473503,0.4929198695,22.1351643,2.94414981,
617747777,-5.762936846,0.5150544665,17.6015036,3.124174494,
617982222,-5.75372332,0.5156010985,11.30197844,3.128828521,
618216666,-5.386672318,0.5378564537,7.400077356,3.327659698,
618451111,-5.118208289,0.554740132,-0.8177131529,3.491758957,
618685555,-5.224497492,0.5479931445,-8.58675595,3.424711651,
618920000,-5.750119194,0.5158150866,-15.57998449,3.130653279,
619154444,-5.932929295,0.5050722818,-16.39294585,3.040994122,
619388888,-5.486568305,0.531706029,-22.20475664,3.270821586,
619623333,-5.693259238,0.5192028146,-29.39520358,3.159758128,
619857777,-6.099047337,0.4955045344,-32.51261821,2.964356742,
620092222,-5.854314421,0.5096643762,-35.26671551,3.078838867,
620326666,-5.706732565,0.5183980649,-39.38329108,3.152807234,
620561111,-5.285297384,0.5441706707,-44.23792073,3.387607097,
620795555,-5.127891669,0.55412203,-50.86435038,3.485532218,
621030000,-5.096201634,0.5561474091,-57.37843329,3.506000508,
621264444,-5.277198028,0.5446783317,-63.26790043,3.39249906,
621498888,-5.333573312,0.541154575,-67.51702726,3.358766354,
621733333,-5.2011636,0.5494672599,-73.91175652,3.439189035,
621967777,-5.881761416,0.5080564031,-79.15555981,3.065506722,
622202222,-5.670453022,0.5205678573,-78.35721014,3.171601822,
622436666,-5.120414957,0.554599217,-83.50202173,3.490337863,
622671111,-4.915017984,0.5678702286,-90.07851874,3.628239322,
622905555,-4.88868785,0.5695942645,-96.17497743,3.646778225,
623140000,-4.900540362,0.5688175428,-102.6359776,3.638407631,
623374444,-5.222513879,0.548118305,-107.4142583,3.425937191,
623608888,-5.228409935,0.5477463639,-112.1339448,3.422297225,
623843333,-5.42591488,0.5354319172,-115.1765252,3.305074055,
624077777,-5.117834407,0.5547640112,-118.3610944,3.491999861,
624312222,-4.887173431,0.5696935841,-123.2940711,3.647850755,
624546666,-4.609703307,0.5881862051,-129.0569087,3.856563876,
624781111,-4.595307834,0.5891618379,-135.0781331,3.868096941,
625015555,-4.456791159,0.598632708,-141.3015452,3.982967072,
625250000,-4.736722851,0.5796473537,-148.3666924,3.757909858,
625484444,-4.917266115,0.5677232683,-152.1007728,3.626665867,
625718888,-5.009721899,0.5617122627,-156.6344912,3.563212314,
625953333,-5.076011108,0.5574416887,-160.3762328,3.519178487,
626187777,-4.84184263,0.5726745306,-164.4270945,3.680273335,
626422222,-4.731090847,0.5800233237,-170.0060862,3.762169218,
626656666,-4.737194589,0.5796158734,-175.8384159,3.757553564,
626891111,-4.797580117,0.5756002769,179.2115839,3.712538418,
627125555,-4.760751929,0.5780460044,173.7458324,3.739853208,
627360000,-4.840621276,0.5727550621,168.1787283,3.681155521,
627594444,-5.106075004,0.5555155878,161.8007692,3.499595363,
627828888,-5.510605532,0.5302366262,160.0870626,3.257462611,
628063333,-5.212008333,0.5487816528,156.8037352,3.432443877,
628297777,-5.244414131,0.5467380424,151.7413849,3.412459432,
628532222,-4.927981802,0.5670233062,149.5465832,3.619186271,
628766666,-4.627522019,0.5869808044,142.4722796,3.842389945,
629001111,-4.699934935,0.5821075782,136.9919787,3.78592072,
629235555,-4.528733526,0.5936949074,130.7073246,3.922409383,
629470000,-4.721127984,0.580689002,124.2197434,3.769729413,
629704444,-4.884388757,0.5698762557,118.0642857,3.649824676,
629938888,-5.487994496,0.531618732,113.4148521,3.270025589,
630173333,-5.472477492,0.532569297,113.0646654,3.278709094,
630407777,-5.197092888,0.5497248325,109.0124709,3.441728401,
630642222,-4.965445542,0.5645829036,103.262397,3.593296902,
630876666,-5.281321108,0.5444198413,98.87767018,3.390006811,
631111111,-4.808124254,0.5749019574,96.33131811,3.70479701,
631345555,-4.589751836,0.5895388205,89.54322903,3.872567979,
631580000,-4.66648823,0.5843534178,83.5260748,3.811780213,
631814444,-4.706015807,0.5817001954,79.63090238,3.781259704,
632048888,-4.410342397,0.6018425378,74.89233925,4.023138306,
632283333,-4.289010657,0.6103085682,68.42860966,4.13226578,
632517777,-4.307997943,0.6089758957,62.7745623,4.114774199,
632752222,-4.244065001,0.6134748314,57.572877,4.174307297,
632986666,-4.146038611,0.6204375432,51.79955404,4.269225036,
633221111,-4.102785914,0.6235348107,45.59477146,4.312576188,
633455555,-4.134506356,0.6212618451,39.24052228,4.280693203,
633690000,-4.251435786,0.6129544618,33.03301336,4.167350615,
633924444,-4.439215776,0.5998452321,26.97810555,3.99806615,
634158888,-4.801279506,0.5753551763,21.82346719,3.709818391,
634393333,-4.983623988,0.56340254,18.7195326,3.580878689,
634627777,-4.856694737,0.5716961442,15.76658522,3.669582057,
634862222,-4.665758628,0.5844025047,10.69707025,3.812348541,
635096666,-4.618517937,0.5875896037,5.772376685,3.84953827,
635331111,-4.492825819,0.5961543387,0.5936472852,3.952386993,
635565555,-4.403414884,0.6023227345,-4.847128538,4.029203762,
635800000,-4.314206155,0.6085407876,-10.93963137,4.109089112,
636034444,-4.427926957,0.6006253418,-17.34658654,4.007829012,
636268888,-4.614116434,0.5878874353,-22.15267833,3.853043007,
636503333,-4.643720995,0.5858871194,-26.95484855,3.829601043,
636737777,-4.687088963,0.5829691215,-31.54521201,3.795807944,
636972222,-4.596524889,0.5890792911,-36.30384818,3.867119025,
637206666,-4.595931454,0.5891195395,-41.85651176,3.86759579,
637441111,-4.65999596,0.5847903562,-46.91601133,3.816843803,
637675555,-4.748681685,0.5788498376,-51.7838081,3.748899985,
637910000,-4.649824703,0.5854755522,-56.14843166,3.824805896,
638144444,-4.580805576,0.5901463443,-61.76335461,3.87979056,
638378888,-4.593623281,0.5892761118,-67.25038993,3.86945137,
638613333,-4.699300844,0.5821500751,-72.76116046,3.786407465,
638847777,-4.750804252,0.5787084016,-77.80058656,3.747305684,
639082222,-4.786381013,0.5763429026,-82.69046545,3.720798996,
639316666,-4.908147754,0.5683195715,-88.20537241,3.633056928,
639551111,-4.945143081,0.5659041072,-92.30304225,3.607276948,
639785555,-5.026209244,0.5606470454,-97.45210183,3.552148743,
640020000,-4.999575369,0.5623688173,-101.7605019,3.570058257,
640254444,-5.011891665,0.5615719626,-107.1052372,3.561752053,
640488888,-5.106532358,0.555486338,-111.5466718,3.499299282,
640723333,-4.97022392,0.5642723943,-116.2600209,3.590023616,
640957777,-4.969406352,0.5643255096,-122.51607,3.590583208,
641192222,-5.209611087,0.5489331337,-128.6369153,3.433932415,
641426666,-5.503976576,0.5306414502,-131.9344273,3.261134693,
641661111,-5.389506275,0.5376809952,-136.0038021,3.326017273,
641895555,-5.382799731,0.5380963095,-140.6844586,3.32990695,
642130000,-5.367297237,0.5390575562,-145.4582172,3.338936514,
642364444,-5.315646482,0.5422726187,-150.5768109,3.369413065,
642598888,-5.348475724,0.5402269102,-155.9824964,3.349971854,
642833333,-5.369144584,0.5389429197,-161.3379106,3.337857687,
643067777,-5.401151352,0.5369606152,-166.9315961,3.31928701,
643302222,-5.525612527,0.5293213039,-172.8823442,3.249183183,
643536666,-5.742222951,0.5162842214,-178.4212173,3.134659419,
643771111,-5.999784546,0.5011996658,176.5558484,3.009620409,
644005555,-6.209220865,0.4892591503,172.8654302,2.915880238,
644240000,-6.208296524,0.4893112194,168.649026,2.916279496,
644474444,-6.235263985,0.4877943894,163.6667482,2.904681945,
644708888,-6.298890278,0.4842342301,158.4939636,2.877729227,
644943333,-6.392363095,0.4790511039,153.2236672,2.839148168,
645177777,-6.572795826,0.4692023825,147.9790988,2.767914425,
645412222,-6.670260421,0.4639668791,143.5756611,2.731112728,
645646666,-6.732279074,0.4606658796,138.233088,2.708276418,
645881111,-6.850780364,0.4544237087,132.6864629,2.665848447,
646115555,-7.049723864,0.4441337807,127.1470739,2.597988024,
646350000,-7.277662291,0.4326302529,122.1394231,2.525038144,
646584444,-7.426277856,0.4252909167,117.0887689,2.480021559,
646818888,-7.630843722,0.4153916993,111.9403194,2.421094086,
647053333,-7.807640835,0.4070220696,106.4936017,2.372806807,
647287777,-8.099649068,0.3935659762,100.6570326,2.297967992,
647522222,-8.566683634,0.3729630591,96.03373263,2.189604742,
647756666,-8.717673033,0.3665357572,91.71672998,2.157242137,
647991111,-9.088716081,0.351207835,86.96695066,2.082651283,
648225555,-9.415380263,0.3382446895,82.8200853,2.022265131,
648460000,-9.668016882,0.3285482482,78.96777853,1.978620571,
648694444,-9.885337052,0.3204299835,74.83921973,1.943037437,
648928888,-10.12647931,0.311656389,70.35684173,1.905525624,
649163333,-10.36974125,0.3030490573,66.32938022,1.869642434,
649397777,-10.5426056,0.2970774722,61.59832603,1.845263768,
649632222,-10.90586306,0.2849094452,55.59998549,1.796848576,
649866666,-11.66235083,0.261145447,51.81863982,1.706892706,
650101111,-12.04332695,0.2499387838,50.45179459,1.666449027,
650335555,-12.21421348,0.2450695345,48.10682099,1.649250615,
650570000,-12.43438527,0.2389355311,44.16494408,1.627898268,
650804444,-12.7241261,0.2310966739,42.12654303,1.601107229,
651038888,-12.84027539,0.2280269773,38.44344146,1.590764108,
651273333,-13.35820104,0.2148275364,34.17590055,1.547211081,
651507777,-13.95220541,0.2006271618,33.74688176,1.501961418,
651742222,-13.98122904,0.1999578913,33.8556961,1.499868417,
651976666,-14.29515302,0.1928600828,32.1339416,1.477885132,
652211111,-14.00250091,0.1994687906,33.40813811,1.498341072,
652445555,-13.84353956,0.2031528981,28.94563091,1.509891791,
652680000,-14.43857212,0.1897017747,27.62339103,1.468227052,
652914444,-14.35633598,0.1915063598,31.86583414,1.473736218,
653148888,-13.39778108,0.213850833,31.98719178,1.544046453,
653383333,-12.72926884,0.2309598867,28.15677209,1.600644577,
653617777,-12.41579926,0.239447351,24.18300598,1.629666733,
653852222,-12.02198923,0.2505535372,21.40750704,1.668636253,
654086666,-11.56337526,0.264138214,17.27074711,1.717901701,
654321111,-11.3092456,0.2719804701,12.48937381,1.747179049,
654555555,-11.30897803,0.2719888486,9.274009165,1.747210666,
654790000,-10.77074412,0.2893761897,8.467235606,1.814428634,
655024444,-10.13588928,0.3113189351,2.948415594,1.904101916,
655258888,-9.914452062,0.3193577037,-2.447274201,1.938400994,
655493333,-9.595841562,0.3312896911,-6.099496105,1.990831715,
655727777,-9.180255791,0.347525927,-11.15428347,2.065255897,
655962222,-8.857388545,0.360687069,-16.4000826,2.128358435,
656196666,-8.749234543,0.3652063102,-22.6590823,2.150629932,
656431111,-8.70166278,0.3672119967,-25.45441459,2.160616177,
656665555,-8.248950786,0.3868587825,-29.01267978,2.261891295,
656900000,-7.67027436,0.4135102527,-34.25124754,2.410119289,
657134444,-7.282516599,0.4323885352,-41.61621224,2.523537004,
657368888,-7.249392813,0.4340406042,-49.12664587,2.533822417,
657603333,-7.475081085,0.422908044,-54.2308453,2.465652188,
657837777,-7.280301412,0.4324988225,-58.552446,2.524221762,
658072222,-7.149176617,0.4390774862,-64.80229306,2.565554869,
658306666,-7.48175921,0.4225830171,-70.24193556,2.463701379,
658541111,-7.498727211,0.4217583013,-72.17267003,2.458761284,
658775555,-7.296656789,0.4316852011,-76.09875323,2.519176351,
659010000,-7.190674914,0.436984723,-78.67246609,2.552301477,
659244444,-6.612845132,0.4670439422,-82.23371777,2.752654596,
659478888,-6.241604194,0.487438457,-87.37125542,2.90197046,
659713333,-5.81484742,0.5119854618,-93.47111655,3.098238563,
659947777,-5.570641913,0.5265842973,-100.2204216,3.224616946,
660182222,-5.478318521,0.5322112787,-107.1874602,3.275434419,
660416666,-5.557433015,0.5273856994,-113.1246257,3.231780539,
660651111,-5.472641783,0.5325592237,-118.5209603,3.278616888,
660885555,-5.519782114,0.5296767307,-124.8583922,3.252394322,
661120000,-5.794924537,0.5131611541,-129.9485496,3.108135612,
661354444,-5.758632917,0.5153097434,-132.8021934,3.126346616,
661588888,-5.759371407,0.5152659328,-136.6421142,3.125973673,
661823333,-5.300543779,0.5432163224,-139.4186219,3.378440164,
662057777,-4.836636841,0.5730178594,-145.7253507,3.684036661,
662292222,-4.653917224,0.5851997593,-152.6815953,3.821597973,
662526666,-4.61109345,0.5880920757,-159.329904,3.855454052,
662761111,-4.622014973,0.5873530812,-165.0772909,3.846758594,
662995555,-4.534499122,0.5933009502,-170.8209191,3.917641192,
663230000,-4.478250275,0.5971555682,-177.4118042,3.964695654,
663464444,-4.619214512,0.5875424831,176.1313754,3.848984242,
663698888,-4.842157197,0.572653791,171.037358,3.680046197,
663933333,-4.754974013,0.5784306527,167.0500781,3.744177945,
664167777,-4.693721292,0.5825241507,160.8162961,3.790696285,
664402222,-4.755968365,0.5783644382,155.0176285,3.743432911,
664636666,-5.045146988,0.5594260048,149.2331373,3.539532569,
664871111,-5.174037528,0.5511859309,147.2065268,3.456188292,
665105555,-4.783684884,0.576521829,143.4756551,3.72279361,
665340000,-4.49589982,0.5959433926,137.2135306,3.949801497,
665574444,-4.425035197,0.6008253389,130.6178217,4.010338068,
665808888,-4.496076046,0.5959313018,124.7558039,3.949653385,
666043333,-4.510371736,0.5949512937,119.6504007,3.937677787,
666277777,-4.395635332,0.602862449,113.8691592,4.036038508,
666512222,-4.551459069,0.5921436093,107.8605878,3.903686802,
666746666,-4.597388396,0.5890207308,104.0465706,3.866425511,
666981111,-4.368881902,0.6047221896,99.38765901,4.059732542,
667215555,-4.167752599,0.6188884391,93.49795539,4.247807217,
667450000,-4.097111367,0.6239423031,87.16901768,4.318332842,
667684444,-4.059955223,0.626617095,81.42174995,4.356431623,
667918888,-4.010817908,0.630172003,75.46313628,4.4079194,
668153333,-3.968379165,0.6332585203,69.47515437,4.45343276,
668387777,-3.950508302,0.634562765,63.40261749,4.47289605,
668622222,-3.937878642,0.6354861179,57.47524778,4.486759485,
668856666,-3.940934915,0.635262551,51.12741294,4.483396359,
669091111,-4.064822448,0.6262660622,44.93459378,4.351400549,
669325555,-4.168984231,0.6188006888,39.805663,4.246599197,
669560000,-4.134716572,0.6212468095,34.45541751,4.280483571,
669794444,-4.15827907,0.6195638167,28.52805889,4.257123501,
670028888,-4.275300271,0.6112726806,22.93929543,4.144994705,
670263333,-4.287700323,0.610400645,18.33099398,4.133478725,
670497777,-4.182476911,0.6178401887,12.76038358,4.233412674,
670732222,-4.172742547,0.6185329965,6.696315284,4.242917426,
670966666,-4.221327571,0.6150828549,0.7544960972,4.195923397,
671201111,-4.289059477,0.6103051379,-4.860028803,4.132220603,
671435555,-4.310034165,0.608833151,-10.59125908,4.112907714,
671670000,-4.41259794,0.6016862723,-16.30341043,4.02116764,
671904444,-4.471177837,0.5976419969,-21.62224298,3.970697698,
672138888,-4.501484125,0.5955603737,-27.34579204,3.945113856,
672373333,-4.600605383,0.588802616,-33.16589393,3.863844172,
672607777,-4.76504598,0.5777603059,-38.65343728,3.736646099,
672842222,-4.879622344,0.5701890631,-44.00151694,3.653208721,
673076666,-5.060567379,0.5584337156,-49.03217005,3.529331316,
673311111,-5.149357051,0.5527543225,-53.4794778,3.471815158,
673545555,-5.199947297,0.5495442083,-58.22051565,3.439947353,
673780000,-5.182020599,0.5506795769,-62.69934747,3.451166466,
674014444,-5.028197825,0.5605187034,-67.89343355,3.550819377,
674248888,-4.957847237,0.5650770095,-74.71536996,3.59851524,
674483333,-5.088544351,0.5566379121,-81.53589548,3.510985614,
674717777,-5.24754411,0.5465410596,-88.53966237,3.410542658,
674952222,-5.825415053,0.5113629367,-95.31888405,3.093017395,
675186666,-6.122899837,0.4941456859,-97.76956143,2.953707509,
675421111,-6.066133726,0.4973857214,-104.6666665,2.979194554,
675655555,-6.791563203,0.4575323852,-111.751296,2.686856036,
675890000,-7.511838429,0.4211221439,-112.3963752,2.45496028,
676124444,-7.392735899,0.426936421,-114.5244262,2.490014151,
676358888,-7.504348361,0.421485445,-119.058604,2.45712996,
676593333,-7.709815332,0.4116320988,-120.5068679,2.399233704,
676827777,-7.171153615,0.4379679387,-123.5488521,2.558515853,
677062222,-6.840281047,0.4549733385,-131.6954195,2.669545256,
677296666,-7.242947119,0.43436282,-141.6269858,2.535835463,
677531111,-8.351038925,0.3823385192,-146.5530436,2.238019631,
677765555,-8.817063811,0.3623654722,-145.0408082,2.136593005,
678000000,-8.590545623,0.3719398562,-147.1742469,2.184408404,
678234444,-8.628589172,0.3703143498,-149.3319483,2.17618799,
678468888,-7.837428137,0.405628623,-151.4028728,2.364899585,
678703333,-7.366402342,0.428232755,-162.0571271,2.497926853,
678937777,-7.871519852,0.4040396697,-171.1265736,2.355928068,
679172222,-8.705598967,0.3670456248,-177.5917533,2.15978541,
679406666,-9.531463228,0.3337542761,-177.7723996,2.001895439,
679641111,-9.092870507,0.3510398939,-177.5136188,2.08185354,
679875555,-8.815666159,0.3624237853,175.5824925,2.13687988,
680110000,-9.217028652,0.3460577402,171.7450642,2.058373992,
680344444,-8.872930385,0.3600422614,169.9425489,2.125206368,
680578888,-8.130569966,0.3921674116,162.9629915,2.290379684,
680813333,-8.136389919,0.391904729,150.253432,2.288958319,
681047777,-9.537824349,0.3335099402,141.1696888,2.000794942,
681282222,-10.70032223,0.2917318785,141.866733,1.823789381,
681516666,-10.82988174,0.2874126724,146.7691537,1.806673544,
681751111,-9.217976116,0.3460199939,146.1123689,2.05819747,
681985555,-8.580600257,0.3723659722,133.8962712,2.186570376,
682220000,-8.97503327,0.3558347324,126.2164839,2.104793289,
682454444,-8.926060503,0.3578466656,121.0781456,2.11452093,
682688888,-8.537609917,0.3742135459,114.8561163,2.195978415,
682923333,-8.109396073,0.3931245778,103.0148448,2.295569283,
683157777,-8.911761699,0.3584362418,88.47628048,2.117383073,
683392222,-10.27002871,0.3065480547,83.77519757,1.884121984,
683626666,-10.56351423,0.2963632088,75.29318046,1.842375534,
683861111,-12.74644957,0.2305034985,68.78572105,1.599102135,
684095555,-13.27234809,0.2169614604,76.74570955,1.5541527,
684330000,-13.17765983,0.2193395805,73.96986922,1.561933396,
684564444,-12.95029798,0.2251568173,73.99805671,1.581167447,
684798888,-12.77674573,0.2297009088,69.26516641,1.59639408,
685033333,-12.70095721,0.231713928,65.22941731,1.603197003,
685267777,-12.97215017,0.2245910737,61.76739723,1.57928421,
685502222,-12.20076753,0.2454492014,60.19469714,1.650583637,
685736666,-11.86150655,0.2552258581,49.02461955,1.685377872,
685971111,-13.03600996,0.2229459062,40.61389115,1.573823387,
686205555,-13.82119707,0.2036761356,45.64717938,1.511540956,
686440000,-12.79771142,0.2291471336,46.74506142,1.594528849,
686674444,-11.38988188,0.2694671978,42.68251978,1.737727853,
686908888,-10.53281907,0.2974123827,29.5272928,1.846620052,
687143333,-10.87537325,0.2859113114,15.98039468,1.800772554,
687377777,-11.85137118,0.2555238493,6.582072611,1.686452747,
687612222,-13.12417563,0.2206943518,1.053391168,1.566387148,
687846666,-14.71566399,0.1837455376,5.429125992,1.450216314,
688081111,-13.60928645,0.208706357,16.08870089,1.52750672,
688315555,-11.85234921,0.2554950789,12.87645133,1.686348932,
688550000,-10.53661164,0.2972825503,5.652539276,1.846094118,
688784444,-9.336163713,0.3413436392,-5.602033372,2.036484758,
689018888,-8.902519308,0.3588178459,-19.63475158,2.119238405,
689253333,-8.978162382,0.3557065652,-33.61763562,2.104175663,
689487777,-9.618833654,0.3304139062,-46.43578918,1.986919858,
689722222,-10.89342107,0.2853178525,-55.44154006,1.798446844,
689956666,-11.35876799,0.2704341922,-56.3649653,1.741356542,
690191111,-10.91987067,0.284450346,-62.63170756,1.795054108,
690425555,-11.00036104,0.2818265782,-75.63063048,1.784842685,
690660000,-11.71935333,0.2594372509,-86.20068754,1.700648935,
690894444,-13.3565634,0.2148680439,-101.5827149,1.5473425,
691128888,-15.83746795,0.1614829233,-92.16062455,1.385163112,
691363333,-14.4766849,0.1888712066,-99.68418955,1.465699672,
691597777,-16.82477644,0.1441322538,-114.6900415,1.33680964,
691832222,-20.35478722,0.09599765819,-93.65009167,1.212383649,
692066666,-16.48324636,0.1499124432,-85.32972012,1.35269883,
692301111,-15.67906325,0.1644549073,-105.8035211,1.393646995,
692535555,-19.12794756,0.110561169,-114.2598987,1.24860882,
692770000,-17.91398953,0.1271453622,-91.79917411,1.291332272,
693004444,-16.53992968,0.1489373135,-106.7114355,1.350003157,
693238888,-17.69301414,0.1304215307,-108.8251696,1.299964949,
693473333,-16.28076941,0.153448105,-106.1000631,1.362524982,
693707777,-15.64419239,0.1651164643,-120.0890111,1.395543707,
693942222,-16.37048198,0.1518713666,-121.4507637,1.35813286,
694176666,-14.36208398,0.1913796699,-124.0502051,1.473348648,
694411111,-13.35446074,0.214920065,-142.3304515,1.547511293,
694645555,-13.54000592,0.2103777007,-160.6136249,1.532856534,
694880000,-14.46321257,0.1891643844,-169.7315007,1.466591207,
695114444,-13.45285449,0.2124991883,166.9660901,1.539679922,
695348888,-15.98760623,0.1587156267,132.1971439,1.377317425,
695583333,-24.01991931,0.06295120307,106.1960968,1.134360565,
695817777,-30.01882634,0.03155430966,-164.2589289,1.065164851,
696052222,-22.31795584,0.07657768055,-175.2758525,1.165856248,
696286666,-24.14496707,0.06205140885,174.3123344,1.132313027,
696521111,-19.9951615,0.1000557209,-170.2397501,1.222359813,
696755555,-17.40673498,0.1347917312,167.7814566,1.311582161,
696990000,-15.0592881,0.1766182571,147.5526888,1.429006979,
697224444,-14.63900859,0.1853743198,114.9194571,1.455115335,
697458888,-15.26307855,0.172522631,89.52970721,1.41698453,
697693333,-17.36103576,0.1355027821,67.40624324,1.313483443,
697927777,-17.87347093,0.1277398652,59.75259196,1.292893966,
698162222,-16.85288334,0.1436666064,43.3127199,1.335538956,
698396666,-18.46215072,0.1193692496,14.10086091,1.271099435,
698631111,-21.08145669,0.08829318132,19.81982692,1.193687663,
698865555,-19.15760077,0.110184362,15.73003582,1.24765661,
699100000,-17.38414656,0.1351427252,0.4943392427,1.312520295,
699334444,-17.06182918,0.1402518314,-24.05303015,1.326262588,
699568888,-19.65261551,0.1040804652,-41.48594098,1.232343333,
699803333,-20.14271104,0.09837040246,-33.00990825,1.218205797,
700037777,-19.79603504,0.1023760214,-38.42352917,1.228104471,
700272222,-18.39714398,0.1202659817,-38.92223196,1.273414417,
700506666,-16.92415133,0.1424926401,-55.32260071,1.332341498,
700741111,-18.97082274,0.1125793826,-71.40575803,1.253722712,
700975555,-18.55640485,0.118080928,-54.37189534,1.267781777,
701210000,-16.1325372,0.1560893026,-63.89779316,1.369919005,
701444444,-15.53063751,0.1672892847,-78.74427891,1.401794481,
701678888,-15.51155993,0.1676571207,-84.47773888,1.402855902,
701913333,-14.62793341,0.1856108371,-92.97567276,1.455828357,
702147777,-13.59735847,0.2089931618,-107.5225848,1.528423148,
702382222,-14.51393019,0.1880630567,-127.0198325,1.463245473,
702616666,-17.69976201,0.1303202486,-137.8988472,1.299697097,
702851111,-19.19435161,0.1097191463,-113.0890122,1.246482098,
703085555,-16.39259105,0.1514852847,-110.7675531,1.357059888,
703320000,-14.93634295,0.1791359918,-115.972945,1.436457172,
703554444,-13.63189651,0.2081637844,-127.4307437,1.525774852,
703788888,-14.05178286,0.1983402503,-137.5024201,1.494824021,
704023333,-13.83715202,0.2033023502,-136.0778197,1.510362621,
704257777,-12.25259575,0.2439889805,-140.0577348,1.645464085,
704492222,-10.98949717,0.2821792932,-152.1306252,1.786211071,
704726666,-10.75692713,0.2898368783,-164.870184,1.816254377,
704961111,-10.90327894,0.2849942205,-171.2993414,1.797180187,
705195555,-9.480716605,0.3357099163,-178.9887065,2.010732885,
705430000,-8.800662186,0.3630503758,163.739351,2.139965743,
705664444,-9.169776735,0.3479454512,144.4773211,2.067228047,
705898888,-10.93961555,0.283804464,127.7457851,1.792533463,
706133333,-13.48716723,0.2116613873,125.4787264,1.536980896,
706367777,-13.73239134,0.2057692304,127.0537924,1.518159805,
706602222,-14.44824834,0.1894905615,128.1718548,1.467583849,
706836666,-12.96495487,0.2247771998,126.3321466,1.57990348,
707071111,-12.84286235,0.227959073,113.9289262,1.59053624,
707305555,-12.97156954,0.2246060875,104.5131015,1.579334152,
707540000,-13.34466915,0.2151624807,87.90299644,1.548298152,
707774444,-16.73251168,0.1456714409,71.12466387,1.341019715,
708008888,-22.55134419,0.07454744969,81.48562735,1.161104855,
708243333,-19.61161942,0.1045728704,132.0768184,1.233570923,
708477777,-15.13554563,0.1750744289,121.7619597,1.424461151,
708712222,-13.82825474,0.203510707,101.4028187,1.511019316,
708946666,-15.00582229,0.1777087801,86.04206576,1.432228329,
709181111,-18.57160308,0.1178744953,77.24655875,1.267251076,
709415555,-17.84018145,0.1282303794,121.3627833,1.294184097,
709650000,-13.5365966,0.2104602927,109.23698,1.53312149,
709884444,-13.14765918,0.2200984787,97.10472961,1.564426335,
710118888,-11.98994994,0.2514794507,94.8575346,1.671937333,
710353333,-10.55888356,0.2965212499,83.94765651,1.843014092,
710587777,-10.05248437,0.3143227256,71.01941001,1.916824102,
710822222,-9.724970681,0.326400989,61.2336711,1.969125499,
711056666,-9.271889488,0.3438788974,45.13107254,2.048217764,
711291111,-10.99768624,0.2819133798,28.37893425,1.785179314,
711525555,-13.12182953,0.2207539704,27.64257641,1.566583497,
711760000,-14.18447407,0.1953333042,33.89970763,1.485501153,
711994444,-12.90271087,0.2263937621,41.47607727,1.585294562,
