Frequency,S11_Magnitude,S11_Phase,S11_VSWR
260988888,-4.03044526,59.74323792,4.387199902
261097777,-4.150858341,51.29589854,4.264451327
261206666,-4.326626241,42.22172335,4.097765556
261315555,-4.64947649,32.3183733,3.82507911
261424444,-5.268112674,21.8437125,3.398005009
261533333,-6.40790134,12.27405566,2.832848645
261642222,-8.026507658,8.373320444,2.316167064
261751111,-8.753628846,13.09296656,2.149713411
261860000,-7.826944813,14.38293137,2.367675126
261968888,-6.710185121,7.696083409,2.716361001
262077777,-5.949866404,-2.926342699,3.03297662
262186666,-5.47800819,-15.4479443,3.27560822
262295555,-5.209289048,-29.4988104,3.434132488
262404444,-5.128787256,-45.44699755,3.484957548
262513333,-5.29000366,-64.00517577,3.384771625
262622222,-5.858297252,-86.25568347,3.076896199
262731111,-7.154223847,-113.4907451,2.563934251
262840000,-9.641844493,-147.2223496,1.983025357
262948888,-13.55941421,168.6210125,1.531351242
263057777,-16.96141614,105.803734,1.330683472
263166666,-16.26675784,46.53289852,1.363216549
263275555,-14.81298207,11.80950693,1.444086372
263384444,-14.41982542,-5.817231684,1.469476191
263493333,-13.62194792,-6.636019317,1.526536038
263602222,-10.47365085,-11.67537047,1.854880446
263711111,-8.210059224,-29.81478372,2.271153334
263820000,-7.309571232,-48.15188522,2.515209298
263928888,-7.047698394,-63.78823627,2.598658598
264037777,-7.079482014,-77.21841429,2.58818261
264146666,-7.289258932,-89.11929112,2.521455522
264255555,-7.654376653,-99.99881704,2.414529653
264364444,-8.20941267,-110.1755015,2.271308107
264473333,-9.074201774,-119.6702785,2.085444607
264582222,-10.48060558,-127.5749904,1.853904093
264691111,-12.8146586,-129.5572141,1.593026366
264800000,-14.96577867,-111.8387892,1.434659648
264908888,-12.55890247,-90.70198933,1.616207654
265017777,-9.388180247,-92.66696936,2.027117993
265126666,-7.491795916,-102.2932747,2.460776405
265235555,-6.41164053,-112.7324264,2.831337463
265344444,-5.782807926,-122.5866978,3.114189336
265453333,-5.461552499,-131.6671671,3.284853429
265562222,-5.397430291,-138.8794421,3.321434336
265671111,-5.028513391,-143.7236431,3.55060852
265780000,-4.487125539,-151.2729979,3.957190997
265888888,-4.224959675,-159.6483233,4.192454492
265997777,-4.133029782,-167.7809415,4.28216628
266106666,-4.161135846,-175.5731184,4.254309591
266215555,-4.289119484,176.978671,4.132165075
266324444,-4.510721155,169.9621587,3.937386048
266433333,-4.817474014,163.4781248,3.697961568
266542222,-5.193355778,157.6351041,3.444063271
266651111,-5.617265498,152.5406222,3.199610009
266760000,-6.058326258,148.2423902,2.982738862
266868888,-6.49016329,144.7270019,2.80002305
266977777,-6.883031796,141.9584347,2.654566863
267086666,-7.203764547,139.8354394,2.548154472
267195555,-7.431813457,138.1977283,2.478381621
267304444,-7.542505116,136.8163278,2.446124636
267413333,-7.521392523,135.4675408,2.452199363
267522222,-7.355173961,133.7814101,2.50131901
267631111,-7.047271016,131.2915641,2.598800142
267740000,-6.635625063,127.3553638,2.74406094
267848888,-6.24377054,121.3768476,2.901045306
267957777,-6.061419821,113.3242017,2.98133336
268066666,-6.239715567,104.2021232,2.902777559
268175555,-6.773151062,95.17796936,2.693466509
268284444,-7.571994317,86.63778376,2.437699918
268393333,-8.59148677,78.09587551,2.184204093
268502222,-9.922839425,68.60493724,1.937070925
268611111,-11.87364806,56.49201311,1.68409302
268720000,-15.30250354,37.49757307,1.414704577
268828888,-22.3547185,-16.72731987,1.165097926
268937777,-16.59704338,-127.275368,1.347310931
269046666,-9.776368909,-166.9253281,1.960661254
269155555,-6.673846061,164.0166975,2.729780307
269264444,-5.557341291,140.9094199,3.231830407
269373333,-5.420550036,122.8084433,3.308141818
269482222,-5.802585724,107.8055,3.10432144
269591111,-6.629147181,94.06082569,2.746498402
269700000,-8.195940367,80.30465209,2.274539095
269808888,-11.49760006,67.57467041,1.72533786
269917777,-19.3257278,78.96708168,1.242333726
270026666,-15.68847975,152.9743346,1.393136626
270135555,-9.946247025,148.5728007,1.933372071
270244444,-7.48391153,136.5254499,2.463073432
270353333,-6.277486876,125.6751948,2.886732311
270462222,-5.629916545,116.5111614,3.192898411
270571111,-5.246611745,108.6456854,3.411113384
270680000,-5.00084528,101.6353463,3.569199875
270788888,-4.839284855,95.12368836,3.682121342
270897777,-4.737371254,88.84329396,3.757420152
271006666,-4.686771174,82.60986931,3.796053242
271115555,-4.706515609,76.2929626,3.780877152
271224444,-4.822415951,69.93046594,3.694359587
271333333,-5.048184922,63.90093894,3.537517776
271442222,-5.271862047,58.74417763,3.395730427
271551111,-5.32046012,53.42887901,3.366546989
271660000,-5.301380383,46.41173956,3.377938726
271768888,-5.391178326,37.62444484,3.325049067
271877777,-5.652102294,27.19095685,3.181203549
271986666,-6.129744202,14.82780175,2.950667689
272095555,-6.89957265,-0.066434427,2.648823882
272204444,-8.080806339,-18.61367843,2.302622713
272313333,-9.829650143,-43.04255145,1.951989962
272422222,-12.16586075,-77.85018393,1.654060218
272531111,-14.2215392,-130.1174122,1.482934598
272640000,-14.53765165,166.8603196,1.461690407
272748888,-16.41653119,116.8410299,1.355902225
272857777,-21.07212241,133.6172294,1.193916113
272966666,-13.69033141,141.7525882,1.521330611
273075555,-10.25424138,114.5647179,1.886443301
273184444,-9.096480138,84.5599506,2.081161053
273293333,-9.599360729,48.62275828,1.99023163
273402222,-12.44006781,-1.214149694,1.627358801
273511111,-16.19685132,-82.74124419,1.366689744
273620000,-14.28758659,-160.1702919,1.478401228
273728888,-12.85795293,161.8961441,1.589209157
273837777,-12.92714985,147.1094664,1.583170557
273946666,-12.56499395,145.3027691,1.615642675
274055555,-11.45410849,144.6444147,1.730308365
274164444,-10.25621556,142.2526969,1.886152588
274273333,-9.156353039,139.06542,2.069761573
274382222,-8.105819063,135.46704,2.296448857
274491111,-7.088505293,131.1079071,2.585226562
274600000,-6.152438901,125.6798742,2.94063857
274708888,-5.387576292,119.2440779,3.327135605
274817777,-4.847476426,112.4159947,3.67620994
274926666,-4.500764607,105.9104368,3.945717174
275035555,-4.24793671,100.0260164,4.170650038
275144444,-3.985884135,94.39945931,4.43454009
275253333,-3.696655046,88.33316557,4.770042842
275362222,-3.434613657,81.36374717,5.123588389
275471111,-3.264108358,73.20547669,5.384545086
275580000,-3.234842845,63.69992861,5.432135934
275688888,-3.406823156,52.33939967,5.164317726
275797777,-3.903146118,38.15753323,4.525355536
275906666,-5.000958673,19.44779653,3.56912325
276015555,-7.363185064,-7.031113207,2.498897691
276124444,-12.18889713,-50.17681359,1.651763294
276233333,-15.90420127,-138.2708637,1.38165273
276342222,-11.70128277,160.8194484,1.702620744
276451111,-9.077762291,134.6423652,2.084758474
276560000,-7.862137687,119.155673,2.358388781
276668888,-7.392622278,109.1241741,2.490048163
276777777,-7.223832795,103.5884589,2.541827364
276886666,-6.811529225,99.66975664,2.679730096
276995555,-6.953620738,94.03545704,2.630258778
277104444,-7.385653207,96.49090422,2.49213648
277213333,-6.450904987,101.2448966,2.815579396
277322222,-4.992939338,98.40197921,3.574551102
277431111,-4.076574463,91.76912573,4.339303339
277540000,-3.546835047,84.24980284,4.965694562
277648888,-3.318986782,76.59958239,5.297591971
277757777,-3.306704984,69.06947536,5.316798413
277866666,-3.445163304,61.57798639,5.108301268
277975555,-3.73654188,53.56998247,4.720636905
278084444,-4.275837853,44.36572021,4.144494038
278193333,-5.315823807,33.38727239,3.369307389
278302222,-7.419306142,21.18436388,2.482090641
278411111,-11.49108361,12.42080567,1.726079868
278520000,-18.90805382,29.7515467,1.255798247
278628888,-17.38042405,99.20959785,1.312675204
278737777,-12.1362718,107.762266,1.657025313
278846666,-9.492276058,103.6830285,2.0087107
278955555,-8.057428613,98.20817734,2.308430132
279064444,-7.246529906,93.20729349,2.53471606
279173333,-6.782362004,89.1279158,2.690154812
279282222,-6.495897857,86.05952896,2.797767152
279391111,-6.252323794,83.75683132,2.897399105
279500000,-5.974355511,81.3561243,3.021467727
279608888,-5.769612798,77.78032516,3.120811895
279717777,-5.966549827,73.30355723,3.025125427
279826666,-6.768943458,71.39195639,2.694982459
279935555,-7.545837287,76.51661575,2.445169168
280044444,-7.149570954,84.7534846,2.565428164
280153333,-5.973819078,87.98855844,3.021718779
280262222,-4.917920952,86.4741436,3.626207828
280371111,-4.190498577,83.0986118,4.225614045
280480000,-3.720529158,79.42517063,4.740341898
280588888,-3.397481691,75.95482562,5.178159993
280697777,-3.148149289,72.69463743,5.578368095
280806666,-2.934931106,69.48269373,5.975182643
280915555,-2.755477306,66.17062994,6.357237967
281024444,-2.622365716,62.63648037,6.674710799
281133333,-2.569844678,58.87273629,6.809094658
281242222,-2.643332809,55.09204216,6.62256555
281351111,-2.851660164,52.15197771,6.146432791
281460000,-2.976729504,50.52338383,5.892867496
281568888,-2.897082565,48.49204324,6.051788095
281677777,-2.82084103,45.15064623,6.212400741
281786666,-2.889082261,41.05018585,6.068240091
281895555,-3.118471067,36.94137907,5.630317524
282004444,-3.458554534,33.20077391,5.089032586
282113333,-3.866474356,29.767016,4.566871844
282222222,-4.34861936,26.44231633,4.077876074
282331111,-4.964527225,23.2297128,3.593926709
282440000,-5.769707521,20.606665,3.120764242
282548888,-6.757523103,19.60044359,2.69910707
282657777,-7.739958809,21.11183048,2.391014768
282766666,-8.485847057,24.16879005,2.207442805
282875555,-9.067483874,27.56517009,2.086740786
282984444,-9.552646365,31.85899349,1.998236924
283093333,-9.78489581,37.19572152,1.95926653
283202222,-9.651386126,42.29752079,1.981416463
283311111,-9.242784608,45.73779684,2.053589461
283420000,-8.753776518,47.09076912,2.149682629
283528888,-8.330451512,46.60076322,2.242783038
283637777,-8.054371502,44.73970695,2.309192238
283746666,-7.97183791,41.92987374,2.330003554
283855555,-8.121848435,38.52360583,2.292513768
283964444,-8.550373763,34.77778071,2.193174505
284073333,-9.334581369,31.07965537,2.036771486
284182222,-10.62370702,27.97772536,1.834131837
284291111,-12.68542723,27.18206548,1.604602778
284400000,-15.93681005,34.35386342,1.379950918
284508888,-19.1750325,68.33434231,1.24709874
284617777,-15.8163111,109.8379106,1.386283845
284726666,-11.10399642,119.0914545,1.771941131
284835555,-7.733948693,116.0015597,2.392648043
284944444,-5.410638728,108.4721459,3.31382589
285053333,-3.926669732,99.60956712,4.499139354
285162222,-3.043180026,91.30936524,5.766703769
285271111,-2.513537344,84.19563046,6.959450619
285380000,-2.182286777,78.16877859,8.002186019
285488888,-1.976803704,72.99431968,8.825710601
285597777,-1.856835785,68.47544544,9.391184154
285706666,-1.796798458,64.59924117,9.702637432
285815555,-1.760942065,61.3271676,9.898814927
285924444,-1.715201777,58.45016261,10.16101602
286033333,-1.660752816,55.68418105,10.49203101
286142222,-1.610868839,52.95644748,10.81499734
286251111,-1.581386862,50.19859564,11.0154819
286360000,-1.575147085,47.39686039,11.05887889
286468888,-1.610212461,44.48926305,10.81938074
286577777,-1.735524956,41.4991282,10.04280381
286686666,-1.993331783,38.97773252,8.753161149
286795555,-2.298858788,37.66919095,7.600756558
286904444,-2.524338649,37.30339064,6.930084541
287013333,-2.635893851,37.5085453,6.640970594
287122222,-2.578816253,37.80913802,6.785748847
287231111,-2.385045507,37.4152968,7.329333265
287340000,-2.169733666,35.96533518,8.048000969
287448888,-2.020830775,33.80895754,8.635096453
287557777,-1.956506937,31.29854597,8.916486737
287666666,-1.973286296,28.76374306,8.841307668
287775555,-2.046671785,26.32695542,8.527054483
287884444,-2.158082204,23.96324902,8.091004615
287993333,-2.310928835,21.6127813,7.561518505
288102222,-2.525696937,19.25048553,6.926409594
288211111,-2.842411612,17.12942017,6.16607763
288320000,-3.26731996,16.0443156,5.379374976
288428888,-3.509512875,16.86710115,5.017070571
288537777,-3.342653703,15.3222583,5.260984166
288646666,-3.76910115,11.14483934,4.681094242
288755555,-4.686200737,10.8696223,3.796493642
288864444,-5.220772781,15.11151461,3.427013689
288973333,-5.063277056,19.07315346,3.527545346
289082222,-4.65368255,20.34208408,3.821781766
289191111,-4.242964304,19.51393937,4.17534827
289300000,-3.913721402,16.9091317,4.513530129
289408888,-3.759847274,12.70043855,4.692262168
289517777,-3.89034819,7.003471783,4.539753753
289626666,-4.542876485,0.100100168,3.910735106
289735555,-6.075821458,-5.366572718,2.974809847
289844444,-8.280081148,-3.245161532,2.254544904
289953333,-9.976507237,8.872550927,1.928618839
290062222,-10.08872234,25.77341126,1.911267847
290171111,-8.648326862,37.2359142,2.171953879
290280000,-7.024031183,39.38918878,2.606524331
290388888,-6.025077508,36.78394812,2.997939585
290497777,-5.636034405,33.69618558,3.189663964
290606666,-5.587918338,32.17544698,3.215300259
290715555,-5.569254405,32.76772331,3.225367783
290824444,-5.313524482,34.57377423,3.37067822
290933333,-4.756169105,35.578291,3.743282542
291042222,-4.146705692,34.47645187,4.26856365
291151111,-3.707429673,32.15042317,4.756590428
291260000,-3.421845661,29.70069806,5.14221776
291368888,-3.201383984,27.36306274,5.487624354
291477777,-3.010666376,24.93904934,5.827731768
291586666,-2.872839094,22.26718771,6.101927373
291695555,-2.813916986,19.3741029,6.227422119
291804444,-2.865375274,16.47751619,6.117536097
291913333,-3.050392406,13.98732052,5.753344244
292022222,-3.331191621,12.75179091,5.278647871
292131111,-3.469424324,13.37776092,5.07350282
292240000,-3.186297647,13.98671008,5.513029181
292348888,-2.699974398,11.82739107,6.485777767
292457777,-2.387013058,7.074231858,7.323367178
292566666,-2.421825669,0.578522096,7.219420203
292675555,-3.08332803,-6.697838675,5.693139927
292784444,-4.68454884,-8.996216281,3.797769591
292893333,-5.424635199,-0.509584793,3.305805242
293002222,-4.693605012,2.899575795,3.790785776
293111111,-4.153370454,0.366007055,4.261967677
293220000,-3.991735996,-3.946354204,4.428261924
293328888,-4.10963918,-8.768303715,4.305645345
293437777,-4.465785277,-13.74933027,3.975287163
293546666,-5.070224525,-18.64044692,3.522975182
293655555,-5.964913964,-23.02961832,3.025893244
293764444,-7.179105179,-25.93600255,2.555980257
293873333,-8.621390929,-25.77605727,2.177737367
293982222,-9.828379584,-21.3501564,1.952195532
294091111,-10.18174497,-16.47368981,1.897205875
294200000,-10.07080648,-19.27187266,1.914009284
294308888,-11.01272455,-34.60102673,1.783289121
294417777,-15.68617085,-72.23771378,1.393261695
294526666,-17.12959223,158.7423674,1.323317275
294635555,-8.849511707,104.1979665,2.129960538
294744444,-5.484589093,77.53546624,3.271926947
294853333,-4.011167822,59.32616161,4.407548209
294962222,-3.392092486,45.93781798,5.186180888
295071111,-3.225766262,35.90664157,5.447073529
295180000,-3.276375966,28.60291514,5.364851638
295288888,-3.340001911,23.38956469,5.265059813
295397777,-3.275307222,19.10591362,5.366561381
295506666,-3.100011586,14.40340121,5.663136593
295615555,-2.903831786,8.570629815,6.037979999
295724444,-2.789084861,1.022472911,6.281912971
295833333,-2.973707299,-8.265146312,5.89874088
295942222,-3.52560661,-18.16184755,4.994781443
296051111,-4.398236638,-28.6362059,4.033750376
296160000,-5.665592878,-40.2955084,3.174138547
296268888,-7.517792455,-53.92195331,2.453238827
296377777,-10.28805602,-70.96126535,1.88148101
296486666,-14.50055548,-96.44102909,1.464124998
296595555,-19.29755265,-150.3210025,1.243216829
296704444,-16.92976604,143.7626705,1.332091076
296813333,-12.94830364,114.8818954,1.581339694
296922222,-10.38601295,99.74868374,1.867308992
297031111,-8.718761644,89.84482201,2.157013208
297140000,-7.558758975,82.77788087,2.441472462
297248888,-6.674016583,77.61392375,2.729716979
297357777,-5.925676953,73.62658422,3.044441712
297466666,-5.235627206,70.27605209,3.417853092
297575555,-4.57315624,66.97484962,3.885989023
297684444,-3.964142295,63.34366433,4.458031022
297793333,-3.460640105,59.30040459,5.086045248
297902222,-3.100823031,54.99703762,5.661685629
298011111,-2.914531822,50.73602091,6.016221287
298120000,-2.913618439,46.96986211,6.018072369
298228888,-3.062928075,44.40726073,5.730275605
298337777,-3.21288083,43.72796438,5.468426082
298446666,-3.113996822,44.2319699,5.638236168
298555555,-2.761634905,43.90161221,6.343298529
298664444,-2.393748281,42.00870079,7.303019083
298773333,-2.167347879,39.15213878,8.05676868
298882222,-2.141265648,35.97924159,8.153901225
298991111,-2.397740074,33.51063285,7.291013586
299100000,-2.767416899,34.51100559,6.330266322
299208888,-2.436462615,36.92684106,7.176608414
299317777,-1.962948877,35.78080626,8.887471304
299426666,-1.717036257,33.7361072,10.15023028
299535555,-1.566508635,31.88013597,11.11953058
299644444,-1.447620581,30.15623898,12.02799395
299753333,-1.346991023,28.44744938,12.9225658
299862222,-1.267316528,26.77869173,13.73183887
299971111,-1.205734698,25.14935039,14.43075835
300080000,-1.156059893,23.56040717,15.04888835
300188888,-1.116681779,22.02358743,15.57802795
300297777,-1.082734589,20.50132343,16.06512643
300406666,-1.056126804,18.99297246,16.46883361
300515555,-1.034649462,17.50067221,16.80986269
300624444,-1.017402376,15.9637002,17.09415764
300733333,-1.006404392,14.37407079,17.28053836
300842222,-1.009248174,12.70745843,17.23195551
300951111,-1.026783661,10.94495162,16.9383338
301060000,-1.074952837,9.014113009,16.18112483
301168888,-1.18458783,6.905721147,14.68755319
301277777,-1.413562576,4.719940464,12.31647169
301386666,-1.856549915,3.443657106,9.392619243
301495555,-2.257265551,5.366620989,7.73920378
301604444,-2.024931406,7.341862824,8.617766689
301713333,-1.761977627,6.115295593,9.893036801
301822222,-1.762965215,4.14384739,9.8875327
301931111,-1.914281991,2.975186772,9.11152966
302040000,-2.036389326,2.760676587,8.569715762
302148888,-2.038815076,2.765704687,8.559612514
302257777,-1.965181594,2.388566407,8.877459401
302366666,-1.877317323,1.545781446,9.289506825
302475555,-1.799442433,0.307066599,9.688482304
302584444,-1.745436532,-1.235942568,9.986153875
302693333,-1.723316534,-3.092501968,10.11348009
302802222,-1.745657248,-5.273231428,9.984899707
302911111,-1.830313946,-7.777543552,9.52624179
303020000,-2.014005389,-10.63925267,8.664098553
303128888,-2.350405159,-13.76487145,7.436017358
303237777,-2.936202981,-16.80137674,5.972642988
303346666,-3.886035031,-18.51737409,4.544627965
303455555,-5.093893304,-15.98415841,3.507501672
303564444,-5.747587984,-7.756129863,3.13193624
303673333,-5.326418469,-0.611846589,3.363006741
303782222,-4.695294435,1.497726037,3.789486004
303891111,-4.363879671,1.559131692,4.064195661
304000000,-4.230844378,1.909547458,4.186847096
304108888,-4.101054573,3.018419687,4.31433086
304217777,-3.840724908,4.562965104,4.59650459
304326666,-3.373294236,5.493634065,5.214361973
304435555,-2.842336352,4.646852453,6.166238018
304544444,-2.44436393,2.506202684,7.153712234
304653333,-2.20034642,-0.035766031,7.937195747
304762222,-2.066050891,-2.583487057,8.447811409
304871111,-2.004207506,-5.055376617,8.706078104
304980000,-1.99435271,-7.465050463,8.748719428
305088888,-2.029913,-9.841268603,8.596808489
305197777,-2.111520339,-12.2047009,8.267619208
305306666,-2.243866942,-14.5907063,7.784901646
305415555,-2.443767745,-16.99553379,7.155434642
305524444,-2.732270083,-19.34417175,6.410343339
305633333,-3.140112205,-21.3727715,5.592338383
305742222,-3.674279182,-22.48284762,4.798235574
305851111,-4.218995831,-22.0442457,4.198153574
305960000,-4.608715706,-20.50909086,3.857352746
306068888,-4.836736799,-18.94316157,3.683964321
306177777,-5.001930698,-17.7230478,3.568466554
306286666,-5.163780552,-16.65439094,3.462664001
306395555,-5.343741252,-15.49915683,3.352760369
306504444,-5.547830053,-13.82532732,3.237010664
306613333,-5.688514064,-11.19406184,3.162214285
306722222,-5.632494729,-8.257407752,3.191534466
306831111,-5.531030894,-5.50121537,3.246205253
306940000,-5.223685313,-0.822872082,3.425213326
307048888,-4.089172241,1.866468318,4.326414151
307157777,-3.072408732,-1.900199596,5.712955228
307266666,-2.667478157,-7.345460756,6.563539289
307375555,-2.620858502,-12.25676036,6.678491637
307484444,-2.777442098,-16.4689334,6.307799914
307593333,-3.083296483,-20.06692542,5.693196971
307702222,-3.541190701,-23.04493889,4.973393855
307811111,-4.188509775,-25.09018339,4.227544712
307920000,-5.044360242,-24.85611313,3.540054754
308028888,-5.7099926,-20.75599387,3.151130485
308137777,-5.815189241,-15.43412482,3.098069371
308246666,-5.413056958,-11.20282575,3.312437069
308355555,-4.700400413,-10.28538563,3.785563493
308464444,-4.157154768,-13.55390804,4.258232014
308573333,-4.318056211,-19.08388863,4.105571856
308682222,-5.357158411,-21.26192784,3.344871124
308791111,-6.276706383,-15.07541009,2.887061826
308900000,-5.969841422,-6.738638138,3.023581792
309008888,-5.026164678,-2.884110295,3.552178548
309117777,-4.094466381,-2.885055705,4.321021652
309226666,-3.329673719,-5.165481825,5.280996273
309335555,-2.769746783,-8.965366133,6.325030437
309444444,-2.467050996,-13.78752567,7.088790851
309553333,-2.394920551,-18.64011876,7.299489251
309662222,-2.506827305,-24.84422447,6.977821884
309771111,-3.342353452,-31.34190246,5.261445305
309880000,-4.984025295,-32.7806209,3.580605594
309988888,-6.300176717,-22.68777334,2.877190135
310097777,-5.489564799,-11.28669432,3.269149654
310206666,-4.079269323,-10.0727693,4.336539326
310315555,-3.249379916,-14.07936465,5.408387713
310424444,-3.008467485,-19.15385042,5.831907182
310533333,-3.254850382,-23.20777364,5.399506557
310642222,-3.756770865,-23.66035729,4.695987271
310751111,-3.727988089,-20.91883219,4.731141677
310860000,-3.200007701,-20.74610793,5.489931922
310968888,-2.78866707,-23.19002179,6.282838131
311077777,-2.565804745,-26.36646659,6.819661062
311186666,-2.462063681,-29.73089914,7.102959287
311295555,-2.451452679,-33.23493202,7.133297117
311404444,-2.530705181,-36.90751005,6.912893755
311513333,-2.719394173,-40.65450482,6.44020164
311622222,-3.048611177,-44.34263501,5.756637684
311731111,-3.560554729,-47.37281662,4.947083118
311840000,-4.163599009,-48.73159677,4.251886546
311948888,-4.640538952,-48.58617132,3.832106015
312057777,-4.946880717,-47.83267923,3.606075819
312166666,-5.034059236,-46.69461181,3.546907302
312275555,-4.836065763,-46.59008498,3.684450005
312384444,-4.588686923,-48.64279149,3.873426204
312493333,-4.472081931,-51.71170443,3.969929355
312602222,-4.363043624,-55.32828684,4.064942623
312711111,-4.252314516,-60.23589153,4.166522895
312820000,-4.245054442,-66.78934033,4.173372012
312928888,-4.40664274,-74.86336417,4.026375156
313037777,-4.789486787,-84.55114121,3.718504175
313146666,-5.447283558,-96.10471845,3.29291677
313255555,-6.505048126,-110.0595634,2.794176182
313364444,-8.115259464,-126.8620502,2.294129294
313473333,-10.43768447,-148.4965169,1.859952877
313582222,-13.99869798,-179.6393453,1.498613715
313691111,-19.17068462,129.789757,1.247237755
313800000,-22.79547057,51.20659093,1.15629095
313908888,-24.06418234,-22.0080703,1.133631977
314017777,-25.19704278,-115.7616841,1.116341202
314126666,-18.09443985,167.9411076,1.284490197
314235555,-12.48724947,129.8643509,1.622901747
314344444,-9.182120988,103.1736189,2.064905384
314453333,-7.274783949,82.93609693,2.525929239
314562222,-6.143885438,67.26101799,2.944409411
314671111,-5.483007301,54.83975599,3.272810948
314780000,-5.120803214,44.79887799,3.490087957
314888888,-4.96346604,36.74244747,3.594654797
314997777,-4.884269982,30.59628069,3.649908921
315106666,-4.916091448,25.3456464,3.627487826
315215555,-4.88900239,21.03133578,3.64655555
315324444,-4.89730219,16.55886714,3.640690395
315433333,-5.077468309,12.19159274,3.51822379
315542222,-5.399715982,8.774476876,3.320114963
315651111,-5.800266164,5.872522741,3.105475145
315760000,-6.502138089,3.506862888,2.795317063
315868888,-7.643711772,5.257341902,2.417499259
315977777,-8.224960692,15.51177015,2.26759343
316086666,-7.03894157,24.48739019,2.601562406
316195555,-5.54142461,23.96250856,3.240509722
316304444,-4.698727432,18.76482415,3.786847747
316413333,-4.541578294,12.83325494,3.911803595
316522222,-5.004398133,8.948231638,3.566800744
316631111,-5.685118743,10.81120244,3.163974347
316740000,-5.458553947,16.91524564,3.28654429
316848888,-4.477094888,18.9114001,3.965674852
316957777,-3.591364833,17.00718275,4.905813086
317066666,-2.913093876,13.32096483,6.019135992
317175555,-2.456232164,8.456232663,7.11959947
317284444,-2.25871726,3.064592898,7.734285253
317393333,-2.293667506,-2.286384347,7.617760445
317502222,-2.562445558,-7.243230339,6.828472538
317611111,-2.996659564,-11.07082492,5.854434764
317720000,-3.499149837,-14.35427114,5.031532927
317828888,-4.275462128,-17.21302102,4.144843949
317937777,-5.390905279,-16.60202356,3.325207133
318046666,-6.040430462,-10.83493625,2.990898867
318155555,-5.93128528,-6.001781084,3.04177488
318264444,-5.689310081,-5.109003888,3.161801961
318373333,-6.100417312,-3.7869721,2.963742754
318482222,-6.171091885,3.119968276,2.932453056
318591111,-5.276877151,8.682001548,3.392693187
318700000,-4.158373522,9.251889877,4.257030404
318808888,-3.293986226,6.742180831,5.336840964
318917777,-2.73317357,3.130115554,6.408258868
319026666,-2.388495577,-0.552764761,7.318878362
319135555,-2.160965956,-4.039565838,8.08031775
319244444,-1.987734135,-7.449903892,8.77759614
319353333,-1.847288189,-11.21981458,9.439355119
319462222,-1.815312817,-15.77041427,9.604386196
319571111,-2.077754341,-20.84658197,8.400674106
319680000,-2.669100218,-23.40275941,6.559612542
319788888,-2.931554089,-25.44659357,5.9819366
319897777,-3.558690054,-26.41216726,4.949604101
320006666,-3.650573427,-24.88111162,4.82848659
320115555,-3.473294382,-27.00955611,5.067997406
320224444,-3.68587186,-31.30755739,4.783585873
320333333,-4.331440727,-35.23115192,4.093393949
320442222,-5.377638224,-37.47858358,3.332907351
320551111,-6.75916606,-35.06548618,2.698512793
320660000,-7.54067775,-26.00489039,2.446648996
320768888,-7.12165721,-17.97909957,2.574433755
320877777,-6.410092634,-15.32861645,2.831962817
320986666,-5.966205872,-15.64062376,3.025286831
321095555,-5.834354314,-16.46914932,3.088616074
321204444,-5.91216506,-16.31279204,3.050888372
321313333,-5.953813966,-14.32450331,3.031114775
321422222,-5.635323641,-11.67885707,3.190039364
321531111,-5.08170806,-11.12259721,3.515449287
321640000,-4.655257108,-12.34106532,3.82054896
321748888,-4.339882746,-13.70670251,4.0857524
321857777,-4.019700464,-15.60401786,4.398517072
321966666,-3.793917002,-18.3608074,4.651418673
322075555,-3.719519447,-21.46552426,4.741590206
322184444,-3.786947157,-24.48685167,4.659713535
322293333,-3.972090403,-27.15718323,4.449413163
322402222,-4.254967271,-29.22723185,4.164026246
322511111,-4.594924203,-30.44626504,3.868405302
322620000,-4.915227855,-30.69905052,3.628092372
322728888,-5.135824649,-30.33187787,3.480449048
322837777,-5.243768381,-29.90375471,3.412855178
322946666,-5.300750516,-29.78335839,3.378316236
323055555,-5.382982907,-29.81485889,3.329800579
323164444,-5.480376811,-29.11094763,3.274282192
323273333,-5.313316619,-27.37725389,3.370802206
323382222,-4.768055055,-27.75702167,3.734402231
323491111,-4.349178839,-31.24037476,4.077372787
323600000,-4.23998095,-35.89974326,4.178172518
323708888,-4.408490583,-40.71058863,4.024757775
323817777,-4.807077151,-44.72797515,3.705564226
323926666,-5.244998679,-47.19314177,3.412101281
324035555,-5.43788708,-49.55091592,3.298250558
324144444,-5.590684617,-54.28907271,3.213814014
324253333,-6.023479651,-60.97444638,2.998674491
324362222,-6.805385011,-69.00093309,2.681918307
324471111,-8.041981419,-78.65750163,2.312287313
324580000,-10.00205297,-90.65046037,1.92463094
324688888,-13.19066503,-106.5198454,1.560856887
324797777,-18.63100199,-133.8496875,1.265188197
324906666,-23.10698737,146.8349528,1.150370977
325015555,-16.81490678,92.533896,1.337257143
325124444,-12.30011886,75.03981553,1.640813765
325233333,-9.217160645,63.68594655,2.058349398
325342222,-7.031162494,53.44166085,2.604148383
325451111,-5.531255171,43.96077928,3.24608212
325560000,-4.515183103,35.59980355,3.933664708
325668888,-3.818853074,28.48448951,4.621993942
325777777,-3.315097966,22.42559124,5.303657772
325886666,-2.923955619,17.23372825,5.99719095
