Frequency,S11_Magnitude,S11_VSWR,
191993333,-1.989784005,8.768631972,
192097777,-1.990595018,8.765090499,
192202222,-1.963882216,8.883283266,
192306666,-1.943993366,8.973401594,
192411111,-1.929315101,9.04110689,
192515555,-1.917792997,9.094983098,
192620000,-1.908747135,9.137738286,
192724444,-1.904458663,9.158150209,
192828888,-1.903454492,9.16294312,
192933333,-1.910370788,9.13003417,
193037777,-1.922057089,9.074969031,
193142222,-1.947772021,8.956137928,
193246666,-1.990534329,8.765355409,
193351111,-2.060812814,8.469082763,
193455555,-2.155989845,8.098776654,
193560000,-2.250473689,7.762300008,
193664444,-2.274771529,7.680312841,
193768888,-2.20505428,7.92042968,
193873333,-2.112113515,8.265320007,
193977777,-2.05157854,8.506848079,
194082222,-2.034190655,8.578894137,
194186666,-2.055286726,8.491641783,
194291111,-2.123180902,8.222658613,
194395555,-2.269543772,7.697803581,
194500000,-2.549178938,6.863500782,
194604444,-3.054413645,5.745923359,
194708888,-3.934221799,4.490790461,
194813333,-5.425853374,3.30510919,
194917777,-7.932304756,2.340136199,
195022222,-12.66885772,1.606107104,
195126666,-34.66815333,1.037646197,
195231111,-12.02651179,1.668171919,
195335555,-7.686994977,2.405501575,
195440000,-6.461720493,2.811273956,
195544444,-6.178689093,2.929133916,
195648888,-6.459739367,2.812061476,
195753333,-7.433940142,2.477752273,
195857777,-9.195326857,2.062428135,
195962222,-9.439293413,2.018024006,
196066666,-6.733569493,2.707805951,
196171111,-4.706046516,3.781236196,
196275555,-3.66633944,4.808323301,
196380000,-3.122480094,5.62324172,
196484444,-2.811100562,6.233553574,
196588888,-2.618605041,6.684152609,
196693333,-2.491309451,7.020689571,
196797777,-2.411768554,7.24913954,
196902222,-2.378569504,7.349040205,
197006666,-2.417768964,7.231378051,
197111111,-2.611357483,6.702426115,
197215555,-3.219753766,5.457015374,
197320000,-5.051311771,3.535446617,
197424444,-9.762300247,1.962968307,
197528888,-10.25832286,1.885842409,
197633333,-6.447748424,2.816838809,
197737777,-4.592039967,3.870725327,
197842222,-3.673366502,4.799392915,
197946666,-3.175082358,5.532073515,
198051111,-2.886748765,6.07305608,
198155555,-2.709408246,6.463555276,
198260000,-2.594330533,6.745761442,
198364444,-2.519998512,6.941853835,
198468888,-2.476979057,7.060757252,
198573333,-2.466964668,7.089035608,
198677777,-2.501412654,6.992718892,
198782222,-2.627129775,6.662788932,
198886666,-2.927608444,5.989847725,
198991111,-3.482474266,5.054988004,
199095555,-4.099666903,4.31573832,
199200000,-4.297431846,4.1244885,
199304444,-4.126596162,4.288597199,
199408888,-4.017044467,4.401324053,
199513333,-4.369096454,4.059541346,
199617777,-5.193777999,3.443799303,
199722222,-5.427270328,3.304299964,
199826666,-5.186653692,3.448259274,
199931111,-4.989758024,3.576709327,
200035555,-4.922493925,3.623012657,
200140000,-4.958935874,3.597766581,
200244444,-5.053256224,3.53415998,
200348888,-5.142971518,3.475883405,
200453333,-5.135894719,3.480404221,
200557777,-4.962074097,3.595610305,
200662222,-4.636291257,3.835455377,
200766666,-4.248758503,4.169874637,
200871111,-3.898450704,4.530626915,
200975555,-3.634931589,4.84866647,
201080000,-3.466038472,5.078329634,
201184444,-3.391182571,5.187537687,
201288888,-3.401047157,5.172867566,
201393333,-3.500103233,5.030198769,
201497777,-3.698872439,4.767267865,
201602222,-4.022454642,4.395610314,
201706666,-4.527703336,3.923262666,
201811111,-5.317233575,3.368467507,
201915555,-6.586129741,2.762812268,
202020000,-8.770394787,2.146225672,
202124444,-13.0192633,1.575249323,
202228888,-25.66016916,1.10996829,
202333333,-16.7895686,1.338409127,
202437777,-10.06526249,1.914859805,
202542222,-7.029566552,2.604679664,
202646666,-5.39935051,3.320325847,
202751111,-4.470579512,3.971206359,
202855555,-3.934642606,4.490326214,
202960000,-3.660245595,4.816095874,
203064444,-3.660017716,4.816387037,
203168888,-4.302705322,4.119634065,
203273333,-5.196892979,3.441853213,
203377777,-3.982056087,4.438657168,
203482222,-3.585202377,4.914010127,
203586666,-3.588244603,4.909959916,
203691111,-3.797576327,4.647076066,
203795555,-4.200880058,4.215566283,
203900000,-4.729557846,3.763330392,
204004444,-4.902214642,3.637228554,
204108888,-4.527171549,3.923703288,
204213333,-4.059615706,4.356783028,
204317777,-3.531992692,4.985994054,
204422222,-3.051701695,5.750925883,
204526666,-2.701959507,6.481088623,
204631111,-2.470528715,7.078945098,
204735555,-2.324310647,7.51849524,
204840000,-2.23540344,7.814051508,
204944444,-2.184022099,7.995894286,
205048888,-2.163172888,8.072158452,
205153333,-2.168688571,8.051839284,
205257777,-2.209057133,7.906230856,
205362222,-2.29594619,7.610287162,
205466666,-2.460177052,7.108334076,
205571111,-2.740258901,6.391960061,
205675555,-3.183456719,5.51784044,
205780000,-3.78793002,4.658541945,
205884444,-4.402602407,4.029916413,
205988888,-4.784177429,3.72242905,
206093333,-4.855455575,3.670471502,
206197777,-4.738173169,3.756814695,
206302222,-4.602612469,3.86223554,
206406666,-4.533626922,3.918361712,
206511111,-4.531590145,3.920045387,
206615555,-4.580143771,3.880326001,
206720000,-4.676876175,3.803708167,
206824444,-4.743715381,3.752635983,
206928888,-4.689255899,3.794136217,
207033333,-4.548805683,3.905862946,
207137777,-4.401589882,4.030804908,
207242222,-4.305852275,4.116742956,
207346666,-4.305753014,4.116834081,
207451111,-4.381526489,4.048497108,
207555555,-4.276336672,4.144029586,
207660000,-3.798119293,4.646432439,
207764444,-3.354549937,5.242780626,
207868888,-3.119177077,5.629070106,
207973333,-3.005414082,5.837715438,
208077777,-2.938122033,5.968815261,
208182222,-2.88852847,6.069382323,
208286666,-2.839668723,6.17192862,
208391111,-2.791855198,6.275785374,
208495555,-2.75256218,6.3638591,
208600000,-2.731879605,6.411244656,
208704444,-2.761416962,6.343790832,
208808888,-2.970661888,5.904671572,
208913333,-3.296685358,5.332574519,
209017777,-3.527960223,4.991539067,
209122222,-3.684021478,4.78591793,
209226666,-3.79442669,4.650813304,
209331111,-3.872377112,4.560135321,
209435555,-3.923500415,4.502652805,
209540000,-3.955557371,4.467378938,
209644444,-3.97551805,4.445707502,
209748888,-3.988153183,4.432103518,
209853333,-3.991620262,4.428385908,
209957777,-3.992837114,4.427082683,
210062222,-3.99847489,4.42105527,
210166666,-4.024819495,4.393117681,
210271111,-4.11742441,4.2978005,
210375555,-4.342350114,4.083524713,
210480000,-4.803554875,3.708147527,
210584444,-5.670102838,3.171784448,
210688888,-7.201449831,2.548886652,
210793333,-9.699000224,1.973439934,
210897777,-13.34879085,1.547966762,
211002222,-17.66383095,1.301126476,
211106666,-20.85264935,1.199373039,
211211111,-22.41888521,1.163783254,
211315555,-22.50853986,1.161965198,
211420000,-18.75672407,1.260880355,
211524444,-14.23016858,1.48233939,
211628888,-10.81443818,1.808689545,
211733333,-8.44283392,2.217084683,
211837777,-6.845497104,2.667707192,
211942222,-5.784555575,3.113314549,
212046666,-5.082023551,3.515243019,
212151111,-4.618105207,3.84986662,
212255555,-4.31192858,4.111172831,
212360000,-4.114637002,4.300605776,
212464444,-3.987137456,4.433193887,
212568888,-3.907178226,4.520839108,
212673333,-3.856826723,4.577927336,
212777777,-3.823114873,4.617004011,
212882222,-3.80572466,4.637436726,
212986666,-3.801567415,4.642349431,
213091111,-3.812072796,4.629956002,
213195555,-3.839409445,4.598029284,
213300000,-3.894832539,4.534697719,
213404444,-3.986229286,4.434169274,
213508888,-4.129036286,4.286155697,
213613333,-4.346176883,4.080074787,
213717777,-4.667666434,3.81086283,
213822222,-5.136064499,3.480295612,
213926666,-5.798793206,3.106208264,
214031111,-6.675604799,2.729127311,
214135555,-7.608413589,2.427391104,
214240000,-8.065963067,2.306305852,
214344444,-7.582448332,2.434730042,
214448888,-6.497476019,2.797147057,
214553333,-5.39387231,3.323490412,
214657777,-4.454501241,3.984927452,
214762222,-3.69501109,4.772102368,
214866666,-3.146542947,5.581154515,
214971111,-2.801309245,6.254966386,
215075555,-2.60181983,6.72663002,
215180000,-2.496698411,7.005741893,
215284444,-2.44554517,7.15030207,
215388888,-2.432665899,7.187663669,
215493333,-2.451345675,7.133604396,
215597777,-2.494992079,7.010467811,
215702222,-2.567225917,6.815940182,
215806666,-2.665864889,6.567449528,
215911111,-2.79393996,6.271182255,
216015555,-2.943719876,5.957678635,
216120000,-3.107385592,5.649979095,
216224444,-3.273217542,5.369907646,
216328888,-3.41994646,5.145000861,
216433333,-3.533205372,4.984329017,
216537777,-3.604116795,4.88894124,
216642222,-3.642795499,4.838499088,
216746666,-3.656894246,4.820381653,
216851111,-3.663506405,4.811933514,
216955555,-3.675745109,4.796377899,
217060000,-3.706413131,4.757856216,
217164444,-3.760757338,4.691161395,
217268888,-3.841353358,4.595776556,
217373333,-3.955477419,4.467466191,
217477777,-4.181584047,4.234282599,
217582222,-4.319764868,4.104012945,
217686666,-4.012710096,4.405912938,
217791111,-3.304922722,5.319597543,
217895555,-2.711687188,6.458210347,
218000000,-2.421425911,7.22059677,
218104444,-2.341330809,7.464489233,
218208888,-2.384025443,7.332430245,
218313333,-2.495833725,7.008135945,
218417777,-2.618854073,6.683526526,
218522222,-2.914751138,6.01577699,
218626666,-3.874362914,4.557873714,
218731111,-4.369970406,4.058762732,
218835555,-3.542154227,4.972077776,
218940000,-2.876717792,6.093848312,
219044444,-2.557382956,6.841796283,
219148888,-2.417188621,7.233092018,
219253333,-2.359658821,7.407209755,
219357777,-2.350243409,7.436522932,
219462222,-2.367414222,7.383240919,
219566666,-2.41072242,7.252245256,
219671111,-2.477624299,7.058943127,
219775555,-2.587670964,6.762867031,
219880000,-2.751671792,6.365884262,
219984444,-3.051837925,5.750674376,
220088888,-3.679449025,4.791690854,
220193333,-5.122259332,3.489151053,
220297777,-8.42653384,2.220766253,
220402222,-11.4544693,1.730266952,
220506666,-8.456490099,2.214012042,
220611111,-6.269471783,2.890120268,
220715555,-5.251310893,3.408239032,
220820000,-4.788284111,3.719392456,
220924444,-4.603130262,3.861820774,
221028888,-4.58153781,3.879198322,
221133333,-4.674589575,3.805481837,
221237777,-4.875861433,3.655883676,
221342222,-5.213629378,3.431438108,
221446666,-5.785102647,3.113040824,
221551111,-6.826637663,2.67436695,
221655555,-8.137241324,2.288750569,
221760000,-7.534545111,2.448410723,
221864444,-7.269576302,2.527543353,
221968888,-8.004124111,2.321807723,
222073333,-9.079132733,2.084494537,
222177777,-9.427598938,2.020095137,
222282222,-8.141733957,2.287655102,
222386666,-6.269704573,2.890021741,
222491111,-4.837040183,3.683744783,
222595555,-3.950367316,4.473050311,
222700000,-3.44135755,5.113805104,
222804444,-3.160609459,5.556851466,
222908888,-3.016314325,5.817035213,
223013333,-2.959876091,5.925775142,
223117777,-2.967463467,5.910913469,
223222222,-3.028894013,5.793355564,
223326666,-3.15316013,5.569694544,
223431111,-3.363042233,5.229865526,
223535555,-3.700129676,4.765695984,
223640000,-4.245010008,4.173414005,
223744444,-5.068315399,3.524229754,
223848888,-6.006196146,3.006649719,
223953333,-6.849505215,2.666296791,
224057777,-5.660594046,3.176752364,
224162222,-4.507247312,3.940288507,
224266666,-3.882022256,4.549172608,
224371111,-3.578250038,4.923292213,
224475555,-3.478217695,5.061011612,
224580000,-3.522323938,4.999311041,
224684444,-3.651776473,4.826941778,
224788888,-3.873357015,4.559019026,
224893333,-4.275839622,4.14449239,
224997777,-5.060077497,3.52965441,
225102222,-6.470841593,2.807654722,
225206666,-7.98836995,2.325798055,
225311111,-9.168906728,2.067392002,
225415555,-11.1013501,1.77226718,
225520000,-15.18264434,1.421681805,
225624444,-25.98499858,1.105718344,
225728888,-18.44159847,1.271828949,
225833333,-12.27185813,1.643574147,
225937777,-9.715605171,1.970678448,
226042222,-8.845962618,2.130683414,
226146666,-8.970738317,2.105641793,
226251111,-9.499989021,2.007364416,
226355555,-9.426047962,2.020370243,
226460000,-8.150913592,2.285420798,
226564444,-6.859334829,2.662845216,
226668888,-6.244451038,2.900754832,
226773333,-6.194279561,2.922349167,
226877777,-6.697908936,2.720877272,
226982222,-8.040149944,2.312745687,
227086666,-11.19045716,1.761384484,
227191111,-20.16164702,1.217678889,
227295555,-16.74119774,1.340620808,
227400000,-10.73367034,1.819339411,
227504444,-8.52687443,2.19834376,
227608888,-7.486164426,2.462416552,
227713333,-6.838042021,2.67033516,
227817777,-6.295673615,2.879078199,
227922222,-5.741639987,3.134955637,
228026666,-5.139430271,3.478144031,
228131111,-4.511503105,3.936733345,
228235555,-3.921127834,4.505286789,
228340000,-3.439078318,5.11710721,
228444444,-3.097911438,5.666895485,
228548888,-2.892491596,6.061217831,
228653333,-2.798048553,6.262130805,
228757777,-2.788992179,6.282118183,
228862222,-2.845699333,6.159079425,
228966666,-2.947577577,5.950028787,
229071111,-3.078518737,5.701849871,
229175555,-3.216376692,5.462615957,
229280000,-3.351166193,5.247945094,
229384444,-3.462233337,5.083765586,
229488888,-3.547968431,4.964151539,
229593333,-3.605632535,4.886943845,
229697777,-3.642001113,4.83952414,
229802222,-3.66491351,4.810139694,
229906666,-3.685109472,4.784546431,
230011111,-3.717783185,4.743738358,
230115555,-3.732134923,4.726042911,
230220000,-3.649776734,4.82951018,
230324444,-3.56067391,4.94692208,
230428888,-3.523689244,4.997426084,
230533333,-3.517437574,5.006069368,
230637777,-3.533600441,4.98378683,
230742222,-3.56359283,4.942981431,
230846666,-3.611003936,4.879879276,
230951111,-3.66889387,4.805072971,
231055555,-3.733030509,4.724943248,
231160000,-3.798496228,4.645985735,
231264444,-3.85350885,4.581742381,
231368888,-3.895767967,4.533644531,
231473333,-3.92545073,4.500490036,
231577777,-3.958950436,4.463679383,
231682222,-4.006581277,4.412418887,
231786666,-4.080767573,4.335004237,
231891111,-4.155002013,4.260356243,
231995555,-4.151832175,4.263488164,
232100000,-4.146413212,4.268853607,
232204444,-4.239584275,4.178548344,
232308888,-4.40829489,4.024928995,
232413333,-4.630152914,3.840306654,
232517777,-4.893129713,3.643636374,
232622222,-5.183759073,3.450074974,
232726666,-5.480401842,3.274268185,
232831111,-5.752184697,3.129607231,
232935555,-5.97590399,3.020743299,
233040000,-6.161774251,2.936535473,
233144444,-6.363311934,2.851012336,
233248888,-6.698565917,2.720635136,
233353333,-7.358761008,2.500234151,
233457777,-8.667684475,2.16782155,
233562222,-11.12045759,1.769916919,
233666666,-15.37408298,1.410602346,
233771111,-20.53809873,1.207488227,
233875555,-18.8226379,1.258653067,
233980000,-15.53670273,1.401457714,
234084444,-13.62736822,1.526121155,
234188888,-12.62062822,1.610512143,
234293333,-12.24568643,1.646143679,
234397777,-12.26352674,1.644390739,
234502222,-12.36213589,1.634807591,
234606666,-12.35935259,1.635075644,
234711111,-12.2128028,1.64939031,
234815555,-11.93771233,1.677363357,
234920000,-11.56491168,1.717729158,
235024444,-11.13643606,1.767958549,
235128888,-10.71340622,1.822039743,
235233333,-10.3447508,1.873242146,
235337777,-10.06215025,1.915337719,
235442222,-9.887459177,1.942698478,
235546666,-9.810214283,1.955141018,
235651111,-9.792190709,1.95807545,
235755555,-9.779412186,1.960163165,
235860000,-9.725817878,1.968985183,
235964444,-9.630828311,1.98488725,
236068888,-9.604052196,1.989432399,
236173333,-9.912993062,1.938632617,
236277777,-11.02317921,1.781978491,
236382222,-12.68990485,1.604197049,
236486666,-10.66740972,1.828211881,
236591111,-7.658125874,2.413487783,
236695555,-6.357860396,2.853251303,
236800000,-6.099150261,2.964310604,
236904444,-6.499892812,2.796198055,
237008888,-7.533375417,2.448747087,
237113333,-9.382645454,2.028109252,
237217777,-12.42439885,1.628847713,
237322222,-16.56205307,1.34895747,
237426666,-16.74773608,1.340320887,
237531111,-12.93703945,1.582313733,
237635555,-10.09647528,1.91008486,
237740000,-8.284758913,2.253446133,
237844444,-7.137224889,2.569402106,
237948888,-6.458830754,2.812422828,
238053333,-6.180406674,2.928384701,
238157777,-6.296184125,2.878864011,
238262222,-6.689026415,2.724155897,
238366666,-7.294150795,2.519947863,
238471111,-8.478406274,2.209103197,
238575555,-10.22507927,1.890752193,
238680000,-11.39963053,1.736595548,
238784444,-12.45144342,1.626280592,
238888888,-12.25294572,1.645429687,
238993333,-9.025547487,2.094879678,
239097777,-6.726023442,2.710559812,
239202222,-5.787242665,3.111970594,
239306666,-5.579632962,3.219760882,
239411111,-5.7386233,3.136489485,
239515555,-5.944024698,3.035736541,
239620000,-5.831386475,3.090075762,
239724444,-5.389811908,3.325840248,
239828888,-4.930228605,3.617622226,
239933333,-4.638132361,3.834002872,
240037777,-4.573458736,3.8857435,
240142222,-4.802872844,3.70864819,
240246666,-5.566186549,3.227029298,
240351111,-7.556820347,2.442026219,
240455555,-12.82516292,1.592097429,
240560000,-19.75440428,1.229326042,
240664444,-12.47074209,1.624456658,
240768888,-9.958080873,1.931509418,
240873333,-9.78976943,1.958470569,
240977777,-11.3431976,1.743180967,
241082222,-13.8730632,1.507722364,
241186666,-12.99029235,1.57772638,
241291111,-10.08189731,1.912310919,
241395555,-8.186206704,2.276880568,
241500000,-7.134853703,2.570167004,
241604444,-6.573495461,2.767646175,
241708888,-6.316534386,2.870355311,
241813333,-6.284240111,2.883884734,
241917777,-6.454988889,2.813951903,
242022222,-6.866022662,2.660502786,
242126666,-7.62277756,2.423354037,
242231111,-8.94503623,2.110737972,
242335555,-11.34595562,1.742857387,
242440000,-15.97293081,1.378076083,
242544444,-18.51280118,1.269310906,
242648888,-12.89161809,1.586261771,
242753333,-9.969086263,1.929781558,
242857777,-8.563781271,2.190238912,
242962222,-7.807896477,2.372738671,
243066666,-7.343924957,2.504728413,
243171111,-7.089236074,2.584987503,
243275555,-6.940625901,2.634694619,
243380000,-6.910708374,2.644973849,
243484444,-6.965062565,2.62636749,
243588888,-7.091186666,2.584349667,
243693333,-7.283196655,2.523326873,
243797777,-7.539990416,2.446846295,
243902222,-7.848274337,2.362036296,
244006666,-8.182815046,2.27769785,
244111111,-8.472326301,2.210462262,
244215555,-8.587489838,2.18507211,
244320000,-8.378681638,2.231663408,
244424444,-7.781723167,2.379739346,
244528888,-6.94979991,2.631561221,
244633333,-6.213790256,2.913908365,
244737777,-5.808209888,3.101528055,
244842222,-5.677427482,3.167969397,
244946666,-5.69962533,3.156469618,
245051111,-5.835256868,3.088172471,
245155555,-6.078066454,2.973795829,
245260000,-6.429555126,2.824122815,
245364444,-6.90552761,2.646763406,
245468888,-7.530705305,2.449515337,
245573333,-8.331998734,2.24242417,
245677777,-9.318765369,2.039643281,
245782222,-10.43375559,1.860509346,
245886666,-11.43738989,1.73223056,
245991111,-12.02972524,1.667842236,
246095555,-12.30470418,1.64036728,
246200000,-12.56974692,1.615202287,
246304444,-12.80603749,1.593790103,
246408888,-12.76273271,1.597644773,
246513333,-12.36110081,1.634907261,
246617777,-11.72965334,1.699528145,
246722222,-11.04150809,1.779687495,
246826666,-10.40310084,1.864867275,
246931111,-9.860202825,1.947064314,
247035555,-9.421314224,2.021210509,
247140000,-9.076676214,2.084967705,
247244444,-8.811148221,2.137807884,
247348888,-8.610381861,2.180112415,
247453333,-8.458604975,2.213537151,
247557777,-8.336608925,2.241355715,
247662222,-8.221281856,2.268471002,
247766666,-8.080525704,2.302692214,
247871111,-7.872611484,2.355642166,
247975555,-7.58043731,2.435300676,
248080000,-7.318792929,2.512385648,
248184444,-7.370114373,2.496807836,
248288888,-7.650465232,2.415617754,
248393333,-7.635888607,2.419683208,
248497777,-7.474361846,2.465862512,
248602222,-7.421290639,2.481501257,
248706666,-7.486910944,2.462198982,
248811111,-7.682745503,2.40667312,
248915555,-8.008928666,2.32059413,
249020000,-8.549317289,2.193406243,
249124444,-9.236430576,2.054767103,
249228888,-9.697964231,1.97361257,
249333333,-9.954470726,1.932077137,
249437777,-10.02736765,1.920701316,
249542222,-9.877645791,1.944267286,
249646666,-9.505363598,2.00642771,
249751111,-8.883328515,2.123104189,
249855555,-7.944652269,2.336959863,
249960000,-7.2476077,2.534379544,
250064444,-7.261500227,2.530051382,
250168888,-7.703090109,2.401076754,
250273333,-8.092329606,2.299773361,
250377777,-8.336294445,2.241428558,
250482222,-8.562548945,2.190508317,
250586666,-8.909466045,2.117843516,
250691111,-9.377705084,2.028995135,
250795555,-9.945865199,1.933432252,
250900000,-10.50942864,1.849873119,
251004444,-10.74393408,1.817976065,
251108888,-10.20406703,1.893873884,
251213333,-9.150915026,2.070790226,
251317777,-8.230041007,2.266382926,
251422222,-7.651058725,2.415452577,
251526666,-7.348959743,2.503201079,
251631111,-6.751635385,2.70123922,
251735555,-6.275098263,2.887741026,
251840000,-6.400807588,2.835720633,
251944444,-6.5286203,2.78497393,
252048888,-7.388182199,2.491378172,
252153333,-9.046443512,2.090813968,
252257777,-9.775179039,1.960856091,
252362222,-9.314116622,2.040489409,
252466666,-8.651615698,2.171250391,
252571111,-8.11212577,2.294898619,
252675555,-7.724712479,2.395163301,
252780000,-7.499352593,2.458579662,
252884444,-7.480786339,2.463985344,
252988888,-7.587895508,2.433186002,
253093333,-7.18017101,2.555640835,
253197777,-6.507734892,2.793123783,
253302222,-6.075547168,2.974933792,
253406666,-5.816458809,3.09744115,
253511111,-5.65249738,3.180996147,
253615555,-5.557621916,3.231677844,
253720000,-5.523107524,3.250561972,
253824444,-5.554655154,3.233291542,
253928888,-5.653796763,3.180314241,
254033333,-5.831627384,3.089957217,
254137777,-6.086488362,2.969998762,
254242222,-6.435349776,2.821798153,
254346666,-6.892706772,2.651204194,
254451111,-7.503358131,2.457417148,
254555555,-8.339624274,2.240657567,
254660000,-9.585965576,1.992518345,
254764444,-11.51666573,1.723172416,
254868888,-13.60631406,1.527734909,
254973333,-12.69622936,1.603624541,
255077777,-11.16900085,1.763986964,
255182222,-11.13771033,1.767802644,
255286666,-12.29417131,1.64139347,
255391111,-14.70844018,1.450675311,
255495555,-17.60623097,1.303433986,
255600000,-16.55383214,1.349345622,
255704444,-13.32406877,1.549958105,
255808888,-10.99063024,1.78606821,
255913333,-9.528172832,2.002465323,
256017777,-8.648722928,2.171869129,
256122222,-8.188400815,2.276352244,
256226666,-8.159773429,2.283269444,
256331111,-8.863836814,2.127049194,
256435555,-10.87956748,1.800231293,
256540000,-11.75792638,1.696463211,
256644444,-11.10196825,1.772191002,
256748888,-9.916378095,1.938095343,
256853333,-7.693597708,2.40368399,
256957777,-6.203580551,2.918318431,
257062222,-5.66668834,3.173566384,
257166666,-5.70090973,3.155807062,
257271111,-5.945234951,3.035164293,
257375555,-6.155465653,2.939306825,
257480000,-6.443288095,2.818620602,
257584444,-6.846104348,2.6674934,
257688888,-7.439438531,2.476126908,
257793333,-8.381653011,2.230982849,
257897777,-9.817681713,1.953928724,
258002222,-10.91625185,1.795517206,
258106666,-10.32839677,1.875608358,
258211111,-9.564021096,1.996279754,
258315555,-9.356338212,2.03283834,
258420000,-9.372015045,2.030016714,
258524444,-9.353247153,2.033395913,
258628888,-9.232872163,2.055427385,
258733333,-9.054962109,2.089162378,
258837777,-8.901372184,2.119468973,
258942222,-8.853917471,2.12906405,
259046666,-8.985028015,2.102822158,
259151111,-9.367453665,2.030836636,
259255555,-10.07688512,1.913077933,
259360000,-11.16786409,1.76412516,
259464444,-12.50529762,1.621207182,
259568888,-13.40966763,1.543100403,
259673333,-13.2241374,1.55809774,
259777777,-12.57279855,1.614919743,
259882222,-12.1265271,1.658005493,
259986666,-11.96683764,1.674331314,
260091111,-12.01017809,1.669850815,
260195555,-12.2353567,1.647161362,
260300000,-12.6935264,1.603869137,
260404444,-13.51420325,1.534865769,
260508888,-14.94983243,1.435632337,
260613333,-17.32289118,1.31508051,
260717777,-19.16563545,1.247399301,
260822222,-15.769889,1.388756252,
260926666,-12.00758184,1.670118162,
261031111,-10.05750474,1.916051692,
261135555,-9.585493586,1.992599047,
261240000,-11.27684793,1.75101964,
261344444,-14.25285198,1.480778983,
261448888,-13.98838474,1.499354004,
261553333,-13.94965694,1.5021457,
261657777,-13.4011176,1.543780698,
261762222,-11.77451264,1.694673042,
261866666,-9.861830493,1.94680285,
261971111,-8.279321615,2.254723438,
262075555,-7.137125733,2.569434081,
262180000,-6.369589504,2.848439072,
262284444,-5.861526375,3.075323171,
262388888,-5.531075856,3.246180567,
262493333,-5.321411845,3.365980958,
262597777,-5.210239786,3.433541896,
262702222,-5.194961437,3.443059664,
262806666,-5.293156601,3.382874925,
262911111,-5.549006697,3.236368815,
263015555,-6.031987929,2.994765919,
263120000,-6.887836292,2.652895753,
263224444,-8.745198694,2.15147257,
263328888,-12.8916575,1.586258332,
263433333,-12.0267023,1.668152368,
263537777,-12.82262455,1.592321743,
263642222,-15.35273197,1.411820983,
263746666,-12.47274606,1.624267638,
263851111,-13.24645424,1.556267335,
263955555,-14.79592128,1.44515384,
264060000,-10.13975858,1.90351735,
264164444,-8.088132737,2.300810112,
264268888,-7.306773504,2.516067444,
264373333,-7.002569751,2.613705432,
264477777,-6.908444826,2.645755384,
264582222,-6.930913388,2.638021459,
264686666,-6.954670802,2.629901097,
264791111,-6.994231452,2.616507995,
264895555,-7.530463367,2.449584977,
265000000,-8.828191777,2.13431245,
265104444,-10.36283696,1.870635016,
265208888,-11.33300066,1.744378863,
265313333,-11.66856206,1.706208963,
265417777,-11.73976574,1.698429966,
265522222,-11.78971139,1.693037708,
265626666,-11.91826546,1.679397354,
265731111,-12.15093571,1.655553759,
265835555,-12.47274458,1.624267778,
265940000,-12.82811901,1.591836333,
266044444,-13.08642396,1.569556771,
266148888,-13.04563825,1.57300552,
266253333,-12.5735871,1.614846758,
266357777,-11.78223192,1.693841867,
266462222,-10.99552747,1.785451133,
266566666,-10.58694494,1.839154094,
266671111,-10.90394775,1.797094344,
266775555,-12.14725912,1.655922326,
266880000,-13.73184217,1.518201055,
266984444,-14.01544813,1.497414187,
267088888,-12.90820423,1.584816306,
267193333,-11.65467977,1.707738302,
267297777,-10.71819311,1.821400822,
267402222,-10.11772039,1.906853474,
267506666,-9.779542729,1.960141806,
267611111,-9.636939188,1.983853845,
267715555,-9.627434304,1.985461831,
267820000,-9.704835807,1.97246826,
267924444,-9.824734053,1.952785687,
268028888,-9.957673145,1.931573513,
268133333,-10.0748038,1.913396687,
268237777,-10.15325431,1.901482317,
268342222,-10.19517487,1.895199264,
268446666,-10.21848731,1.891729992,
268551111,-10.23998856,1.888545834,
268655555,-10.26731346,1.884520659,
268760000,-10.29404,1.880606645,
268864444,-10.31305131,1.877836257,
268968888,-10.3216474,1.876587341,
269073333,-10.31986932,1.876845487,
269177777,-10.31011587,1.878263275,
269282222,-10.30073838,1.879629235,
269386666,-10.29840643,1.879969346,
269491111,-10.30755291,1.87863633,
269595555,-10.32716408,1.875787052,
269700000,-10.34018409,1.873902048,
269804444,-10.31728033,1.877221538,
269908888,-10.21947506,1.891583389,
270013333,-10.03418473,1.91964685,
270117777,-9.769112277,1.961850319,
270222222,-9.466939279,2.013150139,
270326666,-9.152508477,2.070488671,
270431111,-8.833923416,2.133140245,
270535555,-8.517077212,2.200507991,
270640000,-8.206753485,2.271944943,
270744444,-7.937579685,2.338777958,
270848888,-7.761382086,2.385214819,
270953333,-7.696725057,2.402824258,
271057777,-7.779093967,2.380445365,
271162222,-8.084913803,2.301606065,
271266666,-8.832394838,2.1334527,
271371111,-10.59276336,1.838356605,
271475555,-14.43697831,1.468333098,
271580000,-13.47547933,1.53789842,
271684444,-8.69735039,2.161527279,
271788888,-6.675882025,2.729024413,
271893333,-5.865577215,3.073352395,
271997777,-5.508224028,3.258780784,
272102222,-5.342761502,3.35333806,
272206666,-5.266292738,3.399110289,
272311111,-5.233899482,3.418915813,
272415555,-5.227336376,3.422959363,
272520000,-5.217665677,3.428936607,
272624444,-5.178673764,3.453269884,
272728888,-5.054794796,3.533142635,
272833333,-4.80388443,3.707905661,
272937777,-4.49903789,3.947165838,
