,Frequency (MHz),QVal (linear),Composite AF (m^-1),Effective AF (dBm^-1)
2286,258.92,196.16054656269463,9.09248554317982,7.71059406962306
2287,259.028888,187.69443257551978,8.837002872058388,7.558842969341383
2288,259.137777,186.8192883555248,8.59560660624045,7.328422052739548
2289,259.246666,194.69293376865895,8.379862901082056,7.017987320995747
2290,259.355555,210.6688732376299,8.287563531394838,6.750535551228948
2291,259.464444,230.9029658529194,8.382094386086026,6.64990338103363
2292,259.573333,244.76960482682617,8.621833187167363,6.768204886332647
2293,259.682222,242.76877035883632,8.931025532071974,7.092062525674791
2294,259.791111,229.69892204330648,9.191499410956084,7.461932488578171
2295,259.9,199.06644688658784,9.157731114186532,7.740767431548377
2296,260.008888,176.68767153143963,8.798968632634914,7.652604152536824
2297,260.117777,183.43377544372757,8.35900118104309,7.125691207723861
2298,260.226666,207.31926897472994,8.002079073175615,6.480858427531631
2299,260.335555,238.08417274351385,7.759568162908658,5.913098422068254
2300,260.444444,268.14116263353924,7.6175447179138,5.49448280702293
2301,260.553333,294.07782942897444,7.475016440080491,5.129931622069003
2302,260.662222,310.6718397286238,7.299970123773019,4.804912208055448
2303,260.771111,318.03576132521636,7.112035493059983,4.5274985233695375
2304,260.88,316.4802033632526,6.991492472423756,4.389665142949848
2305,260.988888,306.6468407675732,7.024576764552591,4.499210783033687
2306,261.097777,291.7174370963733,7.196908281174852,4.818107412838362
2307,261.206666,282.5570335591423,7.3763520888743,5.1013021543934105
2308,261.315555,287.131114202791,7.486802587734375,5.195526354656833
2309,261.424444,293.42392885138014,7.569742275109019,5.244144229694264
2310,261.533333,292.20391319536236,7.499938936052487,5.172724409702816
2311,261.642222,287.31344653799744,7.239280273441903,4.902128059665163
2312,261.751111,288.0220272717372,7.116556161614841,4.7482691059620095
2313,261.86,285.99646883366506,7.0957323546538715,4.738141162961412
2314,261.968888,286.53945568262776,6.954397554140831,4.5592681197285785
2315,262.077777,291.0415049022708,6.755548069345877,4.273437134579195
2316,262.186666,292.4598717375821,6.5800715354312365,4.034280875720917
2317,262.295555,286.11240937804195,6.471619933765143,3.9375766078653207
2318,262.404444,270.20222271532646,6.463453623186667,4.050848153494041
2319,262.513333,246.76126327063096,6.563342436106124,4.381116350401642
2320,262.622222,220.03507058446624,6.740997632480771,4.862023957453001
2321,262.731111,192.25059048717475,6.958479412376642,5.430948521185169
2322,262.84,167.14243656835265,7.233693142115802,6.071767990671271
2323,262.948888,155.59154211394133,7.482042058112123,6.5204729763546325
2324,263.057777,155.25638809042232,7.715539882933689,6.792079018659761
2325,263.166666,165.0630790375231,7.872316599887127,6.833801324489491
2326,263.275555,170.8690988683972,7.830046846659059,6.711969563176011
2327,263.384444,159.04032499052354,7.6537683498717275,6.669970000717987
2328,263.493333,140.6419479501241,7.5719268275699605,6.843553804204216
2329,263.602222,132.79193014066243,7.734822246176023,7.153148335454816
2330,263.711111,136.90248479998704,8.142333549527212,7.5329211308129835
2331,263.82,143.7531973178049,8.473015292978397,7.7726722407296105
2332,263.928888,135.87114155954666,8.521917578049829,7.94511046852128
2333,264.037777,115.6043681580368,8.50423172621041,8.277830487676315
2334,264.146666,98.78379983389976,8.653331672545603,8.770238362187913
2335,264.255555,96.84163197290874,8.930330973530753,9.08704060008909
2336,264.364444,107.42147472411173,9.145069244056288,9.068284412540482
2337,264.473333,115.17406403054113,9.418534503568413,9.172893203874013
2338,264.582222,116.69981084587998,9.765564055467067,9.458595900252206
2339,264.691111,112.0521211807835,10.023677525925418,9.773441317050588
2340,264.8,108.95262121496692,10.052541859159373,9.85932938846594
2341,264.908888,131.72770707139094,10.224940239721535,9.594829906985995
2342,265.017777,151.555697044319,10.632494619599123,9.62984210072805
2343,265.126666,157.54423101414932,11.225922047502992,10.017427919702168
2344,265.235555,151.94592428593432,11.95116462091222,10.639759295801513
2345,265.344444,140.3111981905579,12.661393911223325,11.314168741902009
2346,265.453333,125.70930291472762,13.187941517863548,11.906703161093507
2347,265.562222,109.07257456396142,13.28235023499935,12.276920732515965
2348,265.671111,102.89420405473254,13.14434192489325,12.312822398255406
2349,265.78,104.80818505032765,13.092736190113516,12.238632342303486
2350,265.888888,105.35804588707344,12.756662478522975,12.001402763354545
2351,265.997777,98.86286441371989,12.382234123572797,11.880814281172974
2352,266.106666,103.48930703049648,12.061180048653029,11.55331861821779
2353,266.215555,119.58899464402559,11.964245719947872,11.1692504041001
2354,266.324444,134.99914227653082,12.203808441586391,11.078252595495302
2355,266.433333,150.29729606047434,12.62477191777728,11.139714978640985
2356,266.542222,166.618012888663,13.075294458603759,11.220419807678887
2357,266.651111,181.29556717075212,13.40686891915565,11.254611338052024
2358,266.76,187.90080193241513,13.444391188360642,11.201179642919655
2359,266.868888,186.04333265764586,13.270015924523447,11.109358327821251
2360,266.977777,179.1551119088641,12.982380455820792,11.000940621480513
2361,267.086666,169.75116479441505,12.570207918371125,10.837785409479821
2362,267.195555,159.95371659427158,12.048386535938647,10.598606164232873
2363,267.304444,150.44691393624979,11.483187655894577,10.314332822481257
2364,267.413333,140.078349595392,10.967384325855583,10.070206169823784
2365,267.522222,132.26511763991974,10.599896436802933,9.89880583005873
2366,267.631111,133.29217210670842,10.382078547991329,9.701662980152769
2367,267.74,142.15918014577795,10.24488123079923,9.446264008759869
2368,267.848888,161.13937611019517,10.202789160039682,9.13836985239048
2369,267.957777,182.707260982889,10.078202138111793,8.75888225957124
2370,268.066666,190.86974724779628,9.841715326717116,8.457730484732421
2371,268.175555,190.3927696104694,9.631846772287272,8.27593904278183
2372,268.284444,185.92651086729146,9.440427353186026,8.153126494734174
2373,268.393333,180.83706424442107,9.211142272082647,7.999832566475131
2374,268.502222,178.024392335175,8.946478195031409,7.780644595383535
2375,268.611111,178.01154221633712,8.692840982159892,7.53099388953213
2376,268.72,179.90970178544882,8.494259139246152,7.307237204160222
2377,268.828888,182.7890768830482,8.392390024087296,7.167961979212816
2378,268.937777,185.04602190768497,8.4238322799652,7.173795461964506
2379,269.046666,183.9282451133425,8.507961054421324,7.273267728656869
2380,269.155555,180.56090699550617,8.434689390519738,7.238263246262282
2381,269.264444,179.8716575305077,8.220193382441636,7.022827007627328
2382,269.373333,181.92589946690862,8.065308327630161,6.832946838544556
2383,269.482222,182.64689299614656,8.072392816564273,6.831984301073868
2384,269.591111,178.87020707371542,8.213566572075136,7.027945581334201
2385,269.7,171.0016120361982,8.424637012538343,7.346022932448822
2386,269.808888,161.9319303306756,8.716816793939188,7.760495900719276
2387,269.917777,160.22331634709383,8.977270333965322,8.039257483967464
2388,270.026666,165.77172775290157,9.261145536050968,8.235741861574272
2389,270.135555,174.347228056156,9.571269345829917,8.412315523694264
2390,270.244444,193.579644261319,9.875386518730046,8.456783617784613
2391,270.353333,217.99334784510157,10.2016060715924,8.481154784701108
2392,270.462222,234.83667236539114,10.379670115674081,8.469841432665515
2393,270.571111,243.3801722924519,10.362095478732279,8.377525822119186
2394,270.68,246.64007231602466,10.213657922255333,8.223307970540613
2395,270.788888,247.52047729427684,9.961055071712272,7.998051154769758
2396,270.897777,247.75320135375995,9.635773634486812,7.707635403530732
2397,271.006666,247.39208156587387,9.28602495569782,7.389667955607447
2398,271.115555,244.37473240093274,8.946314857336207,7.092602078160818
2399,271.224444,235.66631122804202,8.641926817992964,6.870724165208136
2400,271.333333,220.82749965848828,8.417343551010655,6.783235286698984
2401,271.442222,214.40592097186433,8.345729974309501,6.773102707834759
2402,271.551111,235.05043263166957,8.34580533442157,6.573559737428006
2403,271.66,268.97065497316834,8.333349066201698,6.267866974863249
2404,271.768888,306.27859351913156,8.338318786170568,5.990986676088491
2405,271.877777,341.90897845067434,8.360931699694975,5.7755409869736045
2406,271.986666,371.14995207613384,8.36570050804096,5.602299211675589
2407,272.095555,392.423928035334,8.30004012621014,5.4128264361761556
2408,272.204444,405.92600836609336,8.171648616921521,5.203959280703405
2409,272.313333,410.70720578285665,8.085956702468154,5.086966617421156
2410,272.422222,405.2213423457845,8.111370950371063,5.143423707087065
2411,272.531111,385.8750337287566,8.250907175275586,5.397800622213335
2412,272.64,338.49115978459093,8.301475721443817,5.735369387490737
2413,272.748888,263.0518369857165,7.955643558813563,5.913299644059332
2414,272.857777,294.49489375712886,7.700673831534819,5.385185732698453
2415,272.966666,352.3329341196137,7.773039592482642,5.077051393830537
2416,273.075555,378.0173379364161,7.730734535716814,4.8768566103164375
2417,273.184444,380.2542981959263,7.555219602519474,4.6645711851663805
2418,273.293333,372.02147106613046,7.44063279483813,4.579357412415842
2419,273.402222,359.53341612820674,7.530028506697586,4.757236100340265
2420,273.511111,337.87187459003457,7.839171036379428,5.241642594342752
2421,273.62,295.2480560262359,8.19266052482509,5.917563957726532
2422,273.728888,256.77753865425933,8.354253054761859,6.39036736475599
2423,273.837777,233.74542004112294,8.348471346678252,6.588423667940273
2424,273.946666,218.95199312314395,8.25950664237565,6.637337620853657
2425,274.055555,181.96217372588637,8.13737492033756,6.909780940241339
2426,274.164444,142.28872205081814,8.078694532070745,7.380971347792716
2427,274.273333,113.93958972299474,8.22060279725786,8.014700033273478
2428,274.382222,108.04449745400849,8.388464773765596,8.305636433131173
2429,274.491111,125.01175594488218,8.472703060192323,8.075685445072775
2430,274.6,152.9677840218183,8.447892118386177,7.611967307122457
2431,274.708888,181.84856527307556,8.39690095306345,7.1838312137741696
2432,274.817777,210.54693844676055,8.397126205800607,6.865868956777476
2433,274.926666,234.98078992011608,8.451091711023018,6.683094496618178
2434,275.035555,255.74295057085214,8.503375229962867,6.552808516624008
2435,275.144444,276.77533056121854,8.480005967287541,6.357286266647778
2436,275.253333,298.0901255001215,8.360891924197713,6.073314243144619
2437,275.362222,315.69013864891605,8.211776308113157,5.792437130994632
2438,275.471111,326.90312176779804,8.062127505061303,5.556897907961552
2439,275.58,330.1882863668278,7.913746503524458,5.3738343812884075
2440,275.688888,326.2004273113974,7.755131514577544,5.224360714904503
2441,275.797777,317.6605156212931,7.589051950519736,5.093934333089017
2442,275.906666,314.12548178502476,7.47212257682604,4.983363915273401
2443,276.015555,319.1115696044569,7.5167721943296275,5.000915021011519
2444,276.124444,318.337489445835,7.767569360063809,5.2912638644833105
2445,276.233333,314.15861426533866,8.128959322171575,5.71495414332732
2446,276.342222,308.3173342840258,8.433574004679512,6.0752434923532235
2447,276.451111,304.65654518234396,8.612320632014795,6.283351235700298
2448,276.56,299.552192711287,8.626951594020442,6.334784709422255
2449,276.668888,284.70325315905654,8.550704580190093,6.368075895339691
2450,276.777777,264.5829833438822,8.490342623278819,6.46569478093908
2451,276.886666,255.1524009884454,8.465454079121058,6.51900686744543
2452,276.995555,246.26867880002695,8.44884201365334,6.578897882522302
2453,277.104444,220.57827826816717,8.379908556065272,6.746971877746429
2454,277.213333,203.76939826661442,8.317296889452926,6.853949266837773
2455,277.322222,208.29671561776647,8.185182478785595,6.667155207913774
2456,277.431111,219.3064343393963,8.012348796867503,6.369940069166152
2457,277.54,226.3396886574946,7.863998824342679,6.1390652271707395
2458,277.648888,225.66485252051285,7.77483062883746,6.046499124691426
2459,277.757777,214.10353855404483,7.80689376444015,6.196446165884364
2460,277.866666,199.11490086498304,7.8638386253803905,6.417173044838512
2461,277.975555,192.3267216397137,7.7367728183986895,6.350998745674342
2462,278.084444,195.51248944577648,7.632707720951103,6.197700117540766
2463,278.193333,205.13616805884652,7.690471206402795,6.158847816275914
2464,278.302222,218.27218034352333,7.829949347230777,6.180187118006625
2465,278.411111,226.10164305002053,7.934658635180355,6.2190463540015894
2466,278.52,229.06513326577786,7.9349630028316005,6.191103179148415
2467,278.628888,230.42134225634015,7.862427418094674,6.098519474951724
2468,278.737777,231.34015545474946,7.80060237674453,6.0213077045454675
2469,278.846666,225.72449617857444,7.810818864124304,6.086037867633792
2470,278.955555,211.76688187205525,7.937448852460666,6.364328586009226
2471,279.064444,199.8731183588287,8.169541735779003,6.740181974710605
2472,279.173333,199.76604189930154,8.460456826934804,7.04526794911914
2473,279.282222,209.59797863669107,8.731716520372284,7.215057103509482
2474,279.391111,216.1069303633647,8.880475366661173,7.295380805832334
2475,279.5,214.2857921028636,8.882151965433238,7.315397101820128
2476,279.608888,204.75765524885153,8.756789301963716,7.29069726630847
2477,279.717777,190.01222691410507,8.53213960043705,7.227251313511463
2478,279.826666,176.37950950510574,8.275365218063925,7.123502740538187
2479,279.935555,173.50249210183796,8.06340045054167,6.933835985970415
2480,280.044444,188.3177458415339,7.921687648043296,6.601898048509561
2481,280.153333,212.54859007895553,7.813805695575486,6.2199610077843595
2482,280.262222,235.9522667673585,7.691000380079746,5.8555358867548435
2483,280.371111,254.99251461874346,7.561091383356505,5.539052580662203
2484,280.48,271.3939243102245,7.478203227365251,5.30794466251853
2485,280.588888,302.35050012113214,7.3996976370288365,4.9817260265576095
2486,280.697777,330.9355077154288,7.331480533231905,4.705116878789916
2487,280.806666,345.50447749791635,7.360903695123804,4.646354315810942
2488,280.915555,353.1148968104611,7.478612395173263,4.736840302648181
2489,281.024444,360.6085250252225,7.621053507367538,4.855120268732575
2490,281.133333,371.62364698612635,7.692964966661721,4.871358388637894
2491,281.242222,385.96369920008186,7.64321073032715,4.73278437210141
2492,281.351111,399.1858039007214,7.4948614136849745,4.4893966945706705
2493,281.46,407.0668946167466,7.299931928009668,4.218047286196706
2494,281.568888,407.87295594835825,7.113780251121591,3.9893843571798087
2495,281.677777,402.31814454736684,6.9704921123649095,3.8424207034950904
2496,281.786666,395.2583016862647,6.88643507443291,3.775484144574559
2497,281.895555,391.24418470427673,6.888781741059297,3.80060902513436
2498,282.004444,388.19753577678875,7.002689061874036,3.960032987683295
2499,282.113333,378.90676791128857,7.208835072748858,4.264639979851413
2500,282.222222,369.7769917901764,7.394066361736687,4.537967455659754
2501,282.331111,368.19566122007456,7.489288537833569,4.658417924560849
2502,282.44,371.6737993145976,7.5444189585611525,4.701706219366924
2503,282.548888,372.8862137012186,7.581103028863507,4.736766341845376
2504,282.657777,365.54263982952716,7.604437404972714,4.806651568793265
2505,282.766666,349.31673456535935,7.615589335199783,4.917973381767773
2506,282.875555,327.9020712210084,7.623874768790966,5.064794278032801
2507,282.984444,306.58810419951226,7.635582003178258,5.224066413530538
2508,283.093333,288.6559846957821,7.6450542657610425,5.3657086182432145
2509,283.202222,275.6797095266194,7.646744978692392,5.467508118983991
2510,283.311111,267.4658763937054,7.643629073379804,5.529650162418614
2511,283.42,263.7617377108042,7.6467954859462175,5.563530525407133
2512,283.528888,263.39637303516275,7.650143455380086,5.5703426300909715
2513,283.637777,262.5201355232323,7.621056769722645,5.5444908355783245
2514,283.746666,261.59147851192887,7.543182127462605,5.462973912091277
2515,283.855555,266.227389112181,7.422876875469397,5.285181472591326
2516,283.964444,280.2095427780095,7.273115430784829,4.996994997909079
2517,284.073333,301.24757918333324,7.116190686513542,4.650333711661933
2518,284.182222,324.0606901294619,6.969144044754013,4.310457057540171
2519,284.291111,344.6103762506213,6.847209007525918,4.023629943915967
2520,284.4,360.6853178748609,6.757253883770078,3.8097624101458933
2521,284.508888,371.1094385437872,6.699594788684009,3.6734607214063573
2522,284.617777,376.2549441433203,6.663404652046142,3.596512676695607
2523,284.726666,375.3734286424005,6.632433073186568,3.5611398896031012
2524,284.835555,366.1629478492643,6.605426193081416,3.5796449062056936
2525,284.944444,346.71197571721126,6.598671609638174,3.689286100845619
2526,285.053333,322.2127290646767,6.629166117743293,3.888464573000146
2527,285.162222,311.58026165020027,6.621620069327033,3.951435481340434
2528,285.271111,319.23360082069973,6.477573954069796,3.707704617010039
2529,285.38,322.0673385971574,6.268104660683353,3.4029913658951365
2530,285.488888,315.69278514100756,6.079815483983199,3.1814846987363303
2531,285.597777,313.21271011610696,5.909642029466324,2.9520266079790023
2532,285.706666,313.5265524503165,5.7529359086863,2.7164190799572303
2533,285.815555,317.6247875367668,5.652894921719267,2.5358463161312574
2534,285.924444,325.0966904036291,5.617281823417635,2.4304615250684325
2535,286.033333,325.60435303220237,5.65233042062216,2.4810998211440545
2536,286.142222,317.7804432397681,5.753695932840141,2.6883023053171176
2537,286.251111,309.1213792435871,5.868514404260028,2.919918285488791
2538,286.36,307.90093824399673,5.937010182048405,3.029300813450746
2539,286.468888,315.16693050929405,5.954357239241395,3.0039945326915944
2540,286.577777,325.989388545544,5.956118435863427,2.933249183239095
2541,286.686666,338.0272173128005,5.976281494132363,2.8838625562869993
2542,286.795555,351.70189026476544,6.021891004477033,2.8637842989111046
2543,286.904444,364.9549788685279,6.071253216722843,2.8543704673849657
2544,287.013333,369.6932220154023,6.068920575638293,2.823021636461039
2545,287.122222,356.74791472460953,5.962908537616637,2.747355742761634
2546,287.231111,336.7366340665409,5.831505142351297,2.679161426228818
2547,287.34,320.7391205783771,5.73836610058704,2.6450053743091395
2548,287.448888,305.0472065819212,5.707608596204742,2.707248405647425
2549,287.557777,284.5561673507719,5.7729773084365,2.957156995020128
2550,287.666666,268.28951110915887,5.829497294089984,3.169603630561875
2551,287.775555,262.65654916221547,5.791172721930748,3.1583891889389566
2552,287.884444,251.25587383411107,5.766043221514941,3.216976752398269
2553,287.993333,228.0276870715248,5.79786215392708,3.475419802249709
2554,288.102222,198.49927444748818,5.834340620472784,3.8310409917579857
2555,288.211111,171.5588773657031,5.8068080469706445,4.106683421522618
2556,288.32,157.99771268327447,5.754902388503068,4.207505236455329
2557,288.428888,165.12466563453896,5.780321064527256,4.149979478387936
2558,288.537777,187.78057278291269,5.923728416258789,4.083649489012073
2559,288.646666,206.03395382172405,6.179845869673222,4.249858887463207
2560,288.755555,221.1435158572505,6.461175393486476,4.482859559258133
2561,288.864444,234.44910454095083,6.721911263700281,4.699612608915636
2562,288.973333,237.8358675683116,6.971738299683271,4.985434778254504
2563,289.082222,243.23009044223906,7.173864922392099,5.1849773941558155
2564,289.191111,258.3644888200775,7.28961121205045,5.1929232141103725
2565,289.3,272.4125743830352,7.34047855532226,5.138351732625562
2566,289.408888,279.5932771643981,7.343277259547638,5.085164899982949
2567,289.517777,277.82311325613904,7.3522961736384,5.10961800127888
2568,289.626666,266.18748638253896,7.406962431345029,5.266864661674127
2569,289.735555,243.6050630061177,7.524232403570971,5.595812474361155
2570,289.844444,217.72842789368732,7.668808290197542,6.004981938829024
2571,289.953333,210.26559630078052,7.744076419541944,6.165551504163293
2572,290.062222,237.2529212174533,7.714973903962836,5.870631385566762
2573,290.171111,280.2775206738192,7.730517522124218,5.526230042250798
2574,290.28,314.5739826441246,7.692994308119384,5.2332942185702205
2575,290.388888,335.9568624211396,7.577974790432963,4.9596455404202295
2576,290.497777,349.7180045196375,7.4814702005404135,4.76114905047549
2577,290.606666,363.0142495790156,7.423550507467702,4.612614988817123
2578,290.715555,379.8824642964695,7.368748180494526,4.449628071006851
2579,290.824444,397.7444967543642,7.300703414818023,4.2692732217083265
2580,290.933333,408.5390878380825,7.229082822335278,4.125495933745
2581,291.042222,406.41891947856556,7.2206515917631355,4.126658217243566
2582,291.151111,394.34192828720523,7.27601640634242,4.258508614455762
2583,291.26,374.26495783138745,7.300906180128731,4.401639520379248
2584,291.368888,349.0274251960674,7.264037401531102,4.509263665606461
2585,291.477777,326.44302785032073,7.189113094322196,4.564469326889478
2586,291.586666,313.00204627264344,7.103732523355462,4.551996128074716
2587,291.695555,308.6631354227357,6.987322463325962,4.4387919088068575
2588,291.804444,303.3289868728233,6.854373631736148,4.3097859096335895
2589,291.913333,292.94491735425026,6.759931771839675,4.264916415756968
2590,292.022222,277.941130495578,6.731244553281168,4.342143286339839
2591,292.131111,262.79151556825155,6.700113519765195,4.423586522088989
2592,292.24,255.93577667274155,6.5928800835570005,4.340848534797699
2593,292.348888,257.8182965039433,6.481675557711547,4.177177097190128
2594,292.457777,259.3458614649246,6.431845045562619,4.097314848543441
2595,292.566666,262.3842042151018,6.466021596899542,4.1180545842542315
2596,292.675555,265.02989497510293,6.572614832103451,4.23828932831408
2597,292.784444,263.0469795604633,6.678134390824698,4.392936494175952
2598,292.893333,271.2602371525709,6.678454183346707,4.326588332451848
2599,293.002222,295.527047700546,6.64980637902954,4.103193828415659
2600,293.111111,310.3892913320149,6.692711787475723,4.052508815344119
2601,293.22,301.66539402428623,6.798778020517573,4.250989772998114
2602,293.328888,286.9133393087472,6.870406420417586,4.45089487143489
2603,293.437777,284.16492398836397,6.846057824840408,4.440958913294194
2604,293.546666,297.8808672403858,6.733613238631734,4.194750312463743
2605,293.655555,320.56380161732005,6.578742106810013,3.833284840048444
2606,293.764444,338.71080828362824,6.439452821928464,3.527834038394163
2607,293.873333,346.98451990931153,6.331794510865884,3.32898574075376
2608,293.982222,349.84938522270755,6.2386684905342875,3.1824325999233345
2609,294.091111,356.9614627671633,6.137335813405853,2.9964910769385362
2610,294.2,378.6077592242906,6.016544881132297,2.695995663453342
2611,294.308888,417.55914003650696,5.909140461109674,2.3268962944577094
2612,294.417777,460.38241388728034,5.891762158701325,2.0893105061343835
2613,294.526666,481.2266559802532,5.954954996038431,2.0858212956053936
2614,294.635555,474.1352853148916,5.954621182355313,2.11757137570134
2615,294.744444,457.7595501984201,5.8844515795267585,2.0909328031819108
2616,294.853333,452.52603942675773,5.823932392255553,2.026108622603763
2617,294.962222,460.2818841241231,5.817209140832755,1.9791741466143389
2618,295.071111,464.56643057977647,5.900568370606948,2.082637815949534
2619,295.18,447.17564365616454,6.08355535257874,2.4307585747415903
2620,295.288888,398.2845738667782,6.259180057711113,2.929381472046309
2621,295.397777,363.39917433959795,6.2469702819746535,3.1114691174143623
2622,295.506666,385.76973146200936,6.216478058080412,2.939247358093466
2623,295.615555,409.0224944799215,6.236464571760637,2.8400332257759846
2624,295.724444,449.47680194966154,6.284361013761736,2.7016861036903403
2625,295.833333,476.26859552049086,6.3724026654545725,2.6968044837480534
2626,295.942222,472.62591151719505,6.452560682405539,2.8220543103985776
2627,296.051111,463.8296383427936,6.54089662162399,2.9809532226030218
2628,296.16,472.2212431920112,6.5661332808952695,2.9754662767911206
2629,296.268888,494.48022797261945,6.512341368762126,2.803998498947779
2630,296.377777,513.4260235034858,6.421771891039208,2.600708109294887
2631,296.486666,518.090847898152,6.312141820222682,2.4315053568388123
2632,296.595555,495.7103244202253,6.207392496773509,2.3820443171586927
2633,296.704444,447.24840097309277,6.176817903675417,2.5625519826084915
2634,296.813333,408.59430142292615,6.15800278696554,2.732336095738013
2635,296.922222,376.7302670239515,6.091062478035193,2.813708517435229
2636,297.031111,359.8580220230357,5.991973796722346,2.7707421674400248
2637,297.14,379.1076741232406,5.853962967814761,2.455186536354036
2638,297.248888,411.0601951108546,5.720404140920017,2.079007126878084
2639,297.357777,435.49445278905085,5.657043075052177,1.8568765757310164
2640,297.466666,441.58886633064907,5.669042380465002,1.8451034982810661
2641,297.575555,431.52118041121247,5.69861259269494,1.9403720834203568
2642,297.684444,414.5219318548195,5.698352759200814,2.0272490513323618
2643,297.793333,397.3463220768729,5.657413947703896,2.056513149265447
2644,297.902222,385.79225151611587,5.581954715372114,2.0039586736529262
2645,298.011111,384.8009342154065,5.507936458878246,1.8935978406703668
2646,298.12,394.6696904721855,5.494142439489394,1.8168294170040173
2647,298.228888,405.15103163919736,5.562567037470448,1.867420413252466
2648,298.337777,409.7777820795425,5.6684186051453995,2.00649625903959
2649,298.446666,411.3381718108106,5.753598248418707,2.127795602502422
2650,298.555555,407.67072808543185,5.7962244553124815,2.2113562533773177
2651,298.664444,395.60837503581547,5.8155386247884655,2.3054715048937613
2652,298.773333,380.26855794883363,5.843643087530975,2.433221564067896
2653,298.882222,369.49645450087917,5.892588463299487,2.568070845611018
2654,298.991111,364.2148636594985,5.934881590078472,2.6614528436260088
2655,299.1,365.67859001792385,5.944139388017186,2.666282029885153
2656,299.208888,382.78261562488683,5.900545526461381,2.5030822827905084
2657,299.317777,390.21192353405047,5.849122564640458,2.3853117574290934
2658,299.426666,378.796146771053,5.857382659588365,2.462044180594832
2659,299.535555,368.5793857524078,5.929039915885409,2.6270322731314586
2660,299.644444,378.6168527462288,5.957044444772268,2.6096171011149263
2661,299.753333,404.2097099035917,5.9176169633526445,2.409903303239899
2662,299.862222,419.58468422430775,5.902420607249609,2.3065049474693247
2663,299.971111,426.128098353841,5.9841057852057595,2.3922843851079882
2664,300.08,429.102253271837,6.035684626112741,2.4517268073385736
2665,300.188888,429.8621600541722,6.0238172681641995,2.4307896989156568
2666,300.297777,444.56209445167354,5.947726437887048,2.247357554595512
2667,300.406666,472.9767151444235,5.763438425839953,1.8394343502494621
2668,300.515555,491.65128641984114,5.53511181196642,1.4042420660682637
2669,300.624444,497.4958634906212,5.317382009124583,1.0300098663069779
2670,300.733333,498.0757089420776,5.115289026763908,0.6909267406093331
2671,300.842222,495.8854003487655,4.925475596798151,0.37205682329363654
2672,300.951111,491.2820191643032,4.753661013957575,0.08390982799421565
2673,301.06,479.2550461513393,4.621006469214449,-0.10810194138119122
2674,301.168888,456.9181936523617,4.573100951918738,-0.09497648398404301
2675,301.277777,424.6829515815967,4.659177492879482,0.22586097166269248
2676,301.386666,384.1700832620075,4.879389787937405,0.8446925498233497
2677,301.495555,350.5849730276324,5.074179441057496,1.3833499412403167
2678,301.604444,353.06220454105966,5.052834413996679,1.331445181670734
2679,301.713333,375.85319346595327,4.906623424713872,0.9405633343661997
2680,301.822222,377.5831566066752,4.792119943678291,0.7254905282668993
2681,301.931111,357.0064788320601,4.772075995194346,0.8107665355883533
2682,302.04,338.8063999926176,4.786063844649835,0.9498117260639987
2683,302.148888,327.74603913562163,4.786394521468841,1.0224825954019963
2684,302.257777,320.29560915559625,4.777890739943517,1.0569693575803676
2685,302.366666,312.6268555234978,4.781225087049354,1.1156523795612578
2686,302.475555,304.4111539968972,4.811610321440389,1.2285061491232607
2687,302.584444,296.59501009713296,4.872508311713607,1.3942325715310453
2688,302.693333,290.81284707436424,4.956810273759337,1.5859779834963614
2689,302.802222,287.8796880565031,5.047052097080606,1.764700636220752
2690,302.911111,286.6453244436336,5.122932782633171,1.9036488404759506
2691,303.02,285.511672615648,5.1663510577298615,1.9855589286709403
2692,303.128888,285.62937056714344,5.163227475106408,1.9794108674047077
2693,303.237777,285.43076827195455,5.1184732472453485,1.9053048216093558
2694,303.346666,278.8652170309662,5.064902209708653,1.864449553652852
2695,303.455555,264.35283350618306,5.020166644085718,1.9034428261050724
2696,303.564444,250.59543461931855,4.969570171949045,1.9315107737285437
2697,303.673333,249.71412827713735,4.91822386990743,1.8489502928767116
2698,303.782222,260.04808375730465,4.914414942788802,1.7541681671552425
2699,303.891111,269.9355890875203,4.961564842663658,1.756072695565713
2700,304.0,277.2322612284934,4.998732890336019,1.7629797764400283
2701,304.108888,280.6315614657117,5.019383034727276,1.7723242052003378
2702,304.217777,280.61137344140496,5.052672035422991,1.8298958424155334
2703,304.326666,279.80191618520223,5.09568683135714,1.9098011672239377
2704,304.435555,278.64139154115867,5.144814414344917,2.0021661153268298
2705,304.544444,276.3741286177558,5.198366734502605,2.1098513657773417
2706,304.653333,274.685359986254,5.245277736419467,2.2011922125406915
2707,304.762222,273.93950293858563,5.2787234924396955,2.262304954827224
2708,304.871111,270.6766253996317,5.2977630316874915,2.319596802220465
2709,304.98,264.30733178806685,5.27898856512757,2.3404683731038745
2710,305.088888,259.7823073675668,5.203148058922692,2.2522758347420115
2711,305.197777,255.5176131484365,5.1613119122314615,2.2180978995686154
2712,305.306666,248.4530084664825,5.223329482269446,2.38272713155504
2713,305.415555,236.6994556525821,5.372328118944628,2.732264297491694
2714,305.524444,224.12209615195584,5.550566878027852,3.1343234172712986
2715,305.633333,214.15989766949343,5.681257009049852,3.4351979739211735
2716,305.742222,205.38544175586821,5.702646265627667,3.558680381602299
2717,305.851111,195.73297453867508,5.608572913314726,3.518727423930782
2718,305.96,182.42047160655952,5.463531531233137,3.4441012057552634
